Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
0.1949 %	0.41776 %	0.200907 %	0.0681982 %	|	0.4938 %	0.4952 %	0.43251 %	0.4952 %	0.43253 %	0.202972 %	96.91739082336426
800	0.4	100	|	2	-1	squared_l2
0.2451 %	0.64035 %	0.336918 %	0.1261785 %	|	0.7163 %	0.7274 %	0.72038 %	0.7275 %	0.72049 %	0.342606 %	127.22969055175781
800	0.4	100	|	4	-1	squared_l2
0.2753 %	0.70225 %	0.449869 %	0.2030901 %	|	0.7913 %	0.8137 %	0.81961 %	0.8138 %	0.81991 %	0.461915 %	157.09376335144043
800	0.4	100	|	8	-1	squared_l2
0.2953 %	0.73051 %	0.606148 %	0.3144514 %	|	0.8287 %	0.8593 %	0.87372 %	0.8595 %	0.87419 %	0.630393 %	193.6781406402588
800	0.4	100	|	16	-1	squared_l2
0.3116 %	0.7475 %	0.835659 %	0.4554917 %	|	0.8552 %	0.8887 %	0.90452 %	0.8892 %	0.90514 %	0.892147 %	244.43912506103516
800	0.4	100	|	25	-1	squared_l2
0.3212 %	0.75766 %	0.856441 %	0.516071 %	|	0.8702 %	0.9049 %	0.91971 %	0.9054 %	0.92046 %	0.92507 %	296.97370529174805
800	0.4	100	|	30	-1	squared_l2
0.3247 %	0.76102 %	0.861804 %	0.5378555 %	|	0.8756 %	0.9106 %	0.92455 %	0.9111 %	0.92532 %	0.93716 %	315.9511089324951
800	0.4	100	|	35	-1	squared_l2
0.3281 %	0.76431 %	0.864734 %	0.6202104 %	|	0.88 %	0.9152 %	0.92913 %	0.9157 %	0.92991 %	0.944911 %	354.766845703125
800	0.4	100	|	40	-1	squared_l2
0.3318 %	0.76771 %	0.86724 %	0.6442758 %	|	0.8856 %	0.9212 %	0.93406 %	0.9219 %	0.93491 %	0.949708 %	365.7209873199463
800	0.4	100	|	45	-1	squared_l2
0.3347 %	0.77079 %	0.869175 %	0.6671067 %	|	0.8904 %	0.9264 %	0.9381 %	0.9272 %	0.939 %	0.953215 %	387.2852325439453
800	0.4	100	|	50	-1	squared_l2
0.3379 %	0.77403 %	0.871014 %	0.6898481 %	|	0.8946 %	0.9308 %	0.94223 %	0.9316 %	0.94314 %	0.956449 %	417.88673400878906
800	0.4	100	|	55	-1	squared_l2
0.3408 %	0.77631 %	0.87302 %	0.6964353 %	|	0.8982 %	0.9346 %	0.94538 %	0.9355 %	0.94635 %	0.960728 %	440.88053703308105
800	0.4	100	|	60	-1	squared_l2
0.3427 %	0.77815 %	0.874988 %	0.7001521 %	|	0.9008 %	0.9379 %	0.94799 %	0.9388 %	0.94901 %	0.965047 %	466.6929244995117
800	0.4	100	|	65	-1	squared_l2
0.3439 %	0.77995 %	0.876233 %	0.7036425 %	|	0.9033 %	0.9405 %	0.95039 %	0.9414 %	0.95143 %	0.967323 %	488.36469650268555
800	0.4	100	|	75	-1	squared_l2
0.3461 %	0.78235 %	0.878051 %	0.7133626 %	|	0.9073 %	0.9446 %	0.954 %	0.9455 %	0.95505 %	0.970634 %	537.8670692443848
800	0.4	100	|	90	-1	squared_l2
0.349 %	0.78552 %	0.880139 %	0.7743149 %	|	0.9121 %	0.9497 %	0.95862 %	0.9506 %	0.95967 %	0.974344 %	611.6394996643066
800	0.4	100	|	110	-1	squared_l2
0.3537 %	0.78909 %	0.882106 %	0.7861461 %	|	0.9184 %	0.9561 %	0.96365 %	0.9571 %	0.96477 %	0.978013 %	712.7764225006104
800	0.4	100	|	130	-1	squared_l2
0.356 %	0.7913 %	0.883434 %	0.7895259 %	|	0.923 %	0.9608 %	0.96701 %	0.9618 %	0.96816 %	0.980566 %	837.0904922485352
800	0.4	100	|	150	-1	squared_l2
0.3593 %	0.79347 %	0.884604 %	0.7941249 %	|	0.9269 %	0.9648 %	0.97015 %	0.9658 %	0.97136 %	0.982624 %	935.4221820831299
800	0.4	100	|	170	-1	squared_l2
0.361 %	0.79564 %	0.885657 %	0.8089104 %	|	0.93 %	0.968 %	0.97309 %	0.9692 %	0.97437 %	0.984465 %	1057.025671005249
800	0.4	100	|	200	-1	squared_l2
0.3652 %	0.799 %	0.886937 %	0.8135974 %	|	0.9357 %	0.9744 %	0.97765 %	0.9756 %	0.97898 %	0.986722 %	1266.186237335205
800	0.4	100	|	220	-1	squared_l2
0.367 %	0.80076 %	0.887712 %	0.8149746 %	|	0.9381 %	0.9772 %	0.98013 %	0.9784 %	0.98149 %	0.988024 %	1436.6445541381836
800	0.4	100	|	250	-1	squared_l2
0.3693 %	0.80244 %	0.888575 %	0.8162597 %	|	0.9414 %	0.9806 %	0.98274 %	0.9819 %	0.98413 %	0.989505 %	1684.889554977417
800	0.4	100	|	310	-1	squared_l2
0.3734 %	0.80622 %	0.890022 %	0.8260042 %	|	0.9475 %	0.987 %	0.98817 %	0.9883 %	0.98965 %	0.992112 %	2209.418773651123
800	0.4	100	|	400	-1	squared_l2
0.376 %	0.8089 %	0.89143 %	0.8276948 %	|	0.9521 %	0.992 %	0.99255 %	0.9933 %	0.99411 %	0.994594 %	2937.1612071990967
800	0.4	100	|	500	-1	squared_l2
0.3784 %	0.81093 %	0.892565 %	0.8281267 %	|	0.9557 %	0.9959 %	0.99581 %	0.9972 %	0.99746 %	0.996571 %	3748.638391494751
800	0.4	100	|	800	-1	squared_l2
0.3798 %	0.81208 %	0.893552 %	0.8285895 %	|	0.9579 %	0.9982 %	0.99778 %	0.9996 %	0.99952 %	0.998478 %	5094.25950050354
800	0.4	50	|	1	-1	squared_l2
0.1283 %	0.37319 %	0.189102 %	0.0679779 %	|	0.4723 %	0.4931 %	0.42947 %	0.4952 %	0.43246 %	0.2029 %	89.59317207336426
800	0.4	50	|	2	-1	squared_l2
0.1488 %	0.5369 %	0.303757 %	0.123978 %	|	0.6004 %	0.7206 %	0.70923 %	0.7269 %	0.71996 %	0.341315 %	120.06878852844238
800	0.4	50	|	4	-1	squared_l2
0.157 %	0.54044 %	0.391009 %	0.1916455 %	|	0.6204 %	0.7994 %	0.79754 %	0.8119 %	0.817 %	0.454842 %	147.0644474029541
800	0.4	50	|	8	-1	squared_l2
0.1617 %	0.53305 %	0.51748 %	0.2815625 %	|	0.6204 %	0.8373 %	0.83924 %	0.8561 %	0.86793 %	0.613798 %	176.11932754516602
800	0.4	50	|	16	-1	squared_l2
0.1655 %	0.53373 %	0.707714 %	0.390236 %	|	0.6262 %	0.8573 %	0.85607 %	0.8822 %	0.89454 %	0.865616 %	210.40987968444824
800	0.4	50	|	25	-1	squared_l2
0.1696 %	0.53735 %	0.71398 %	0.4290192 %	|	0.6345 %	0.8687 %	0.86409 %	0.8959 %	0.90699 %	0.892384 %	244.8580265045166
800	0.4	50	|	30	-1	squared_l2
0.1718 %	0.53844 %	0.714699 %	0.4412823 %	|	0.638 %	0.8726 %	0.86667 %	0.9011 %	0.91063 %	0.901972 %	262.3169422149658
800	0.4	50	|	35	-1	squared_l2
0.1726 %	0.53978 %	0.714624 %	0.5107258 %	|	0.64 %	0.8757 %	0.86936 %	0.9047 %	0.91431 %	0.907474 %	274.28674697875977
800	0.4	50	|	40	-1	squared_l2
0.1737 %	0.54145 %	0.714929 %	0.5263806 %	|	0.6432 %	0.8804 %	0.87263 %	0.9102 %	0.91832 %	0.910229 %	293.2238578796387
800	0.4	50	|	45	-1	squared_l2
0.1744 %	0.5426 %	0.715314 %	0.540693 %	|	0.6453 %	0.8841 %	0.87508 %	0.9143 %	0.92137 %	0.912115 %	305.8502674102783
800	0.4	50	|	50	-1	squared_l2
0.1751 %	0.54425 %	0.715886 %	0.5554401 %	|	0.6478 %	0.8873 %	0.87761 %	0.9183 %	0.92449 %	0.913843 %	323.2724666595459
800	0.4	50	|	55	-1	squared_l2
0.1763 %	0.54513 %	0.716587 %	0.557444 %	|	0.6501 %	0.8901 %	0.87943 %	0.9218 %	0.92672 %	0.91686 %	342.2071933746338
800	0.4	50	|	60	-1	squared_l2
0.177 %	0.54582 %	0.717129 %	0.5578971 %	|	0.6517 %	0.8927 %	0.88097 %	0.9245 %	0.92866 %	0.920064 %	356.34303092956543
800	0.4	50	|	65	-1	squared_l2
0.1774 %	0.5464 %	0.717274 %	0.5584989 %	|	0.6532 %	0.8942 %	0.88239 %	0.9266 %	0.93042 %	0.921281 %	372.4100589752197
800	0.4	50	|	75	-1	squared_l2
0.1782 %	0.54727 %	0.71756 %	0.5618175 %	|	0.6549 %	0.8973 %	0.88449 %	0.9303 %	0.93314 %	0.922647 %	399.4405269622803
800	0.4	50	|	90	-1	squared_l2
0.1786 %	0.54861 %	0.717934 %	0.6135831 %	|	0.6573 %	0.9007 %	0.88729 %	0.934 %	0.9365 %	0.92387 %	442.2881603240967
800	0.4	50	|	110	-1	squared_l2
0.1797 %	0.55023 %	0.718402 %	0.6202015 %	|	0.6607 %	0.9051 %	0.89024 %	0.9397 %	0.94021 %	0.925109 %	489.6094799041748
800	0.4	50	|	130	-1	squared_l2
0.181 %	0.55143 %	0.718584 %	0.6201323 %	|	0.6635 %	0.9082 %	0.89226 %	0.9433 %	0.94281 %	0.925923 %	552.7842044830322
800	0.4	50	|	150	-1	squared_l2
0.1815 %	0.55234 %	0.718756 %	0.6220983 %	|	0.6653 %	0.911 %	0.89416 %	0.9466 %	0.9451 %	0.926582 %	601.2849807739258
800	0.4	50	|	170	-1	squared_l2
0.1823 %	0.55321 %	0.718928 %	0.635659 %	|	0.6671 %	0.9132 %	0.896 %	0.9494 %	0.94735 %	0.927188 %	656.8901538848877
800	0.4	50	|	200	-1	squared_l2
0.1835 %	0.55457 %	0.719267 %	0.6380337 %	|	0.67 %	0.9174 %	0.8988 %	0.9542 %	0.95071 %	0.927908 %	757.387638092041
800	0.4	50	|	220	-1	squared_l2
0.184 %	0.55515 %	0.719413 %	0.6380427 %	|	0.6712 %	0.9192 %	0.9002 %	0.9563 %	0.95253 %	0.92838 %	821.852445602417
800	0.4	50	|	250	-1	squared_l2
0.1845 %	0.55577 %	0.719618 %	0.6377498 %	|	0.6728 %	0.9215 %	0.9016 %	0.9592 %	0.95443 %	0.92884 %	903.0144214630127
800	0.4	50	|	310	-1	squared_l2
0.1855 %	0.55724 %	0.719303 %	0.6458449 %	|	0.6749 %	0.9255 %	0.90452 %	0.9646 %	0.95839 %	0.929634 %	1122.129201889038
800	0.4	50	|	400	-1	squared_l2
0.186 %	0.55813 %	0.719341 %	0.6459953 %	|	0.6765 %	0.9279 %	0.90654 %	0.9677 %	0.96128 %	0.930498 %	1425.3654479980469
800	0.4	50	|	500	-1	squared_l2
0.1863 %	0.55875 %	0.719744 %	0.6455855 %	|	0.6779 %	0.9303 %	0.90834 %	0.9708 %	0.96366 %	0.931473 %	1804.46457862854
800	0.4	50	|	800	-1	squared_l2
0.1865 %	0.55923 %	0.720146 %	0.6456262 %	|	0.679 %	0.932 %	0.90949 %	0.9725 %	0.96518 %	0.932505 %	2529.519557952881
800	0.4	25	|	1	-1	squared_l2
0.129 %	0.32011 %	0.166514 %	0.0673827 %	|	0.4231 %	0.4869 %	0.41656 %	0.4953 %	0.43239 %	0.202631 %	91.57085418701172
800	0.4	25	|	2	-1	squared_l2
0.1142 %	0.44964 %	0.269337 %	0.1190286 %	|	0.5504 %	0.7058 %	0.68434 %	0.7271 %	0.71946 %	0.339448 %	114.26854133605957
800	0.4	25	|	4	-1	squared_l2
0.1144 %	0.46091 %	0.342361 %	0.1743139 %	|	0.5632 %	0.7759 %	0.75944 %	0.811 %	0.81529 %	0.448515 %	134.2310905456543
800	0.4	25	|	8	-1	squared_l2
0.1166 %	0.45817 %	0.439709 %	0.2464332 %	|	0.5622 %	0.804 %	0.78817 %	0.8523 %	0.86343 %	0.600978 %	163.13600540161133
800	0.4	25	|	16	-1	squared_l2
0.1186 %	0.4574 %	0.585505 %	0.3365067 %	|	0.5683 %	0.8166 %	0.79528 %	0.8788 %	0.88801 %	0.846089 %	183.19988250732422
800	0.4	25	|	25	-1	squared_l2
0.1192 %	0.45737 %	0.57556 %	0.3650666 %	|	0.5713 %	0.824 %	0.79795 %	0.8932 %	0.8996 %	0.868289 %	213.37461471557617
800	0.4	25	|	30	-1	squared_l2
0.1193 %	0.45628 %	0.571347 %	0.3740552 %	|	0.5709 %	0.8267 %	0.7981 %	0.8982 %	0.90298 %	0.875684 %	232.12122917175293
800	0.4	25	|	35	-1	squared_l2
0.1193 %	0.45617 %	0.563088 %	0.4412407 %	|	0.5711 %	0.8288 %	0.79862 %	0.902 %	0.90611 %	0.879369 %	241.20068550109863
800	0.4	25	|	40	-1	squared_l2
0.1195 %	0.45656 %	0.558901 %	0.4559385 %	|	0.5722 %	0.8313 %	0.79892 %	0.9075 %	0.91001 %	0.880622 %	247.25580215454102
800	0.4	25	|	45	-1	squared_l2
0.1199 %	0.45707 %	0.554705 %	0.4714921 %	|	0.5742 %	0.8342 %	0.79972 %	0.9122 %	0.91306 %	0.881074 %	263.20695877075195
800	0.4	25	|	50	-1	squared_l2
0.1204 %	0.45802 %	0.551435 %	0.4882668 %	|	0.5764 %	0.8373 %	0.8018 %	0.9164 %	0.91638 %	0.881633 %	276.9784927368164
800	0.4	25	|	55	-1	squared_l2
0.1207 %	0.45844 %	0.550574 %	0.4895155 %	|	0.5773 %	0.8403 %	0.80322 %	0.9199 %	0.91896 %	0.883625 %	290.24720191955566
800	0.4	25	|	60	-1	squared_l2
0.121 %	0.4589 %	0.550277 %	0.4892752 %	|	0.5782 %	0.8425 %	0.80426 %	0.9225 %	0.92078 %	0.885766 %	301.710844039917
800	0.4	25	|	65	-1	squared_l2
0.1212 %	0.45897 %	0.549822 %	0.4890867 %	|	0.5789 %	0.8437 %	0.80511 %	0.9247 %	0.92265 %	0.886111 %	311.7709159851074
800	0.4	25	|	75	-1	squared_l2
0.1215 %	0.45906 %	0.548125 %	0.4906287 %	|	0.5798 %	0.8456 %	0.80625 %	0.9277 %	0.92498 %	0.885635 %	328.78756523132324
800	0.4	25	|	90	-1	squared_l2
0.1214 %	0.45943 %	0.541616 %	0.5438149 %	|	0.5808 %	0.8487 %	0.80757 %	0.9326 %	0.92827 %	0.884362 %	359.29274559020996
800	0.4	25	|	110	-1	squared_l2
0.1217 %	0.4598 %	0.538956 %	0.5512963 %	|	0.5821 %	0.8525 %	0.80915 %	0.9385 %	0.93191 %	0.882787 %	395.14684677124023
800	0.4	25	|	130	-1	squared_l2
0.1219 %	0.45978 %	0.53753 %	0.5493203 %	|	0.5826 %	0.8547 %	0.81002 %	0.9419 %	0.93433 %	0.881631 %	438.9772415161133
800	0.4	25	|	150	-1	squared_l2
0.1218 %	0.46005 %	0.536966 %	0.5498458 %	|	0.5836 %	0.8569 %	0.8114 %	0.9456 %	0.93648 %	0.880848 %	470.3199863433838
800	0.4	25	|	170	-1	squared_l2
0.1219 %	0.46041 %	0.536201 %	0.5598052 %	|	0.585 %	0.8589 %	0.81295 %	0.9481 %	0.93865 %	0.880214 %	504.3046474456787
800	0.4	25	|	200	-1	squared_l2
0.1222 %	0.46087 %	0.534528 %	0.5608503 %	|	0.5867 %	0.8638 %	0.81541 %	0.9541 %	0.94225 %	0.879482 %	558.5308074951172
800	0.4	25	|	220	-1	squared_l2
0.1225 %	0.46103 %	0.534263 %	0.5598614 %	|	0.5871 %	0.866 %	0.81666 %	0.9565 %	0.94424 %	0.87913 %	593.1260585784912
800	0.4	25	|	250	-1	squared_l2
0.1221 %	0.46118 %	0.533693 %	0.5580447 %	|	0.5882 %	0.8684 %	0.81775 %	0.9597 %	0.94609 %	0.878273 %	645.7376480102539
800	0.4	25	|	310	-1	squared_l2
0.1223 %	0.46183 %	0.53296 %	0.5645494 %	|	0.5891 %	0.8722 %	0.82023 %	0.9653 %	0.95041 %	0.877358 %	754.9283504486084
800	0.4	25	|	400	-1	squared_l2
0.1226 %	0.46169 %	0.532261 %	0.5636274 %	|	0.5903 %	0.8757 %	0.822 %	0.9697 %	0.95369 %	0.876677 %	919.0387725830078
800	0.4	25	|	500	-1	squared_l2
0.1223 %	0.46177 %	0.531707 %	0.5620768 %	|	0.5912 %	0.8775 %	0.82301 %	0.9735 %	0.95594 %	0.876337 %	1103.2636165618896
800	0.4	25	|	800	-1	squared_l2
0.1219 %	0.46029 %	0.529209 %	0.5588389 %	|	0.5907 %	0.8766 %	0.82135 %	0.9749 %	0.95635 %	0.874222 %	1567.0995712280273
800	0.4	20	|	1	-1	squared_l2
0.0344 %	0.32091 %	0.159742 %	0.0664799 %	|	0.4029 %	0.4816 %	0.40967 %	0.4951 %	0.43217 %	0.202132 %	87.71896362304688
800	0.4	20	|	2	-1	squared_l2
0.0407 %	0.48954 %	0.260244 %	0.1137859 %	|	0.548 %	0.6965 %	0.6716 %	0.7269 %	0.71868 %	0.337209 %	111.61422729492188
800	0.4	20	|	4	-1	squared_l2
0.0408 %	0.4947 %	0.334333 %	0.1603754 %	|	0.5623 %	0.7602 %	0.74248 %	0.8092 %	0.81229 %	0.441863 %	138.35906982421875
800	0.4	20	|	8	-1	squared_l2
0.0401 %	0.48293 %	0.442438 %	0.2253728 %	|	0.5548 %	0.786 %	0.7716 %	0.8474 %	0.85676 %	0.58967 %	162.4438762664795
800	0.4	20	|	16	-1	squared_l2
0.0405 %	0.47701 %	0.610438 %	0.311885 %	|	0.5499 %	0.7978 %	0.78109 %	0.8706 %	0.87838 %	0.831315 %	188.02714347839355
800	0.4	20	|	25	-1	squared_l2
0.0419 %	0.47661 %	0.610607 %	0.3381617 %	|	0.5519 %	0.8013 %	0.7841 %	0.8831 %	0.88924 %	0.852268 %	215.32869338989258
800	0.4	20	|	30	-1	squared_l2
0.0421 %	0.4767 %	0.609307 %	0.3468118 %	|	0.5534 %	0.8039 %	0.78492 %	0.8874 %	0.8921 %	0.859231 %	223.43015670776367
800	0.4	20	|	35	-1	squared_l2
0.0422 %	0.47697 %	0.606634 %	0.4139886 %	|	0.5541 %	0.8052 %	0.78547 %	0.8906 %	0.89507 %	0.862675 %	236.65356636047363
800	0.4	20	|	40	-1	squared_l2
0.0425 %	0.47696 %	0.604754 %	0.4286203 %	|	0.555 %	0.8089 %	0.78716 %	0.8962 %	0.89855 %	0.863648 %	248.3499050140381
800	0.4	20	|	45	-1	squared_l2
0.0427 %	0.47726 %	0.60286 %	0.443806 %	|	0.5558 %	0.8124 %	0.78878 %	0.9012 %	0.9016 %	0.86402 %	256.7780017852783
800	0.4	20	|	50	-1	squared_l2
0.043 %	0.47777 %	0.601738 %	0.4598135 %	|	0.5566 %	0.8153 %	0.79124 %	0.9053 %	0.90471 %	0.864484 %	264.85466957092285
800	0.4	20	|	55	-1	squared_l2
0.0427 %	0.47818 %	0.601001 %	0.4615473 %	|	0.5573 %	0.8167 %	0.79246 %	0.9085 %	0.90681 %	0.866252 %	282.02128410339355
800	0.4	20	|	60	-1	squared_l2
0.0428 %	0.47827 %	0.600492 %	0.4615294 %	|	0.5574 %	0.8184 %	0.79336 %	0.9114 %	0.90857 %	0.868427 %	286.454439163208
800	0.4	20	|	65	-1	squared_l2
0.0431 %	0.47825 %	0.599736 %	0.4615265 %	|	0.5577 %	0.8198 %	0.79391 %	0.9136 %	0.91008 %	0.868722 %	300.50182342529297
800	0.4	20	|	75	-1	squared_l2
0.043 %	0.47826 %	0.598773 %	0.4636536 %	|	0.5581 %	0.8207 %	0.79484 %	0.9166 %	0.91226 %	0.868302 %	320.7097053527832
800	0.4	20	|	90	-1	squared_l2
0.0438 %	0.47816 %	0.597412 %	0.518681 %	|	0.5589 %	0.8235 %	0.79592 %	0.9204 %	0.9149 %	0.867213 %	347.9318618774414
800	0.4	20	|	110	-1	squared_l2
0.044 %	0.47833 %	0.596159 %	0.5235703 %	|	0.5599 %	0.826 %	0.79732 %	0.9254 %	0.91794 %	0.866122 %	381.0112476348877
800	0.4	20	|	130	-1	squared_l2
0.0443 %	0.47812 %	0.595144 %	0.5226888 %	|	0.5606 %	0.8276 %	0.79816 %	0.9284 %	0.9197 %	0.864986 %	414.0467643737793
800	0.4	20	|	150	-1	squared_l2
0.0449 %	0.47826 %	0.594035 %	0.5236768 %	|	0.5619 %	0.8299 %	0.79893 %	0.9318 %	0.92129 %	0.863909 %	452.8059959411621
800	0.4	20	|	170	-1	squared_l2
0.0451 %	0.47821 %	0.593291 %	0.5359893 %	|	0.5621 %	0.8321 %	0.79987 %	0.934 %	0.92312 %	0.863042 %	479.46667671203613
800	0.4	20	|	200	-1	squared_l2
0.0457 %	0.47869 %	0.59252 %	0.5379026 %	|	0.5645 %	0.8366 %	0.80184 %	0.9395 %	0.92607 %	0.861807 %	521.8298435211182
800	0.4	20	|	220	-1	squared_l2
0.0452 %	0.47883 %	0.592007 %	0.5372449 %	|	0.5648 %	0.8387 %	0.80249 %	0.9414 %	0.92772 %	0.860966 %	557.2457313537598
800	0.4	20	|	250	-1	squared_l2
0.0454 %	0.47876 %	0.591458 %	0.5359193 %	|	0.5655 %	0.841 %	0.80368 %	0.9444 %	0.92924 %	0.859879 %	598.0522632598877
800	0.4	20	|	310	-1	squared_l2
0.0455 %	0.47909 %	0.590592 %	0.5438746 %	|	0.5671 %	0.8457 %	0.80619 %	0.9495 %	0.93289 %	0.85816 %	702.9688358306885
800	0.4	20	|	400	-1	squared_l2
0.0462 %	0.4789 %	0.589321 %	0.5420653 %	|	0.5675 %	0.8478 %	0.80668 %	0.9525 %	0.93518 %	0.855719 %	840.9144878387451
800	0.4	20	|	500	-1	squared_l2
0.0463 %	0.47837 %	0.587912 %	0.5389799 %	|	0.5668 %	0.8489 %	0.8066 %	0.9553 %	0.93673 %	0.853541 %	1002.4104118347168
800	0.4	20	|	800	-1	squared_l2
0.046 %	0.477 %	0.584291 %	0.5328006 %	|	0.5662 %	0.8461 %	0.80333 %	0.9546 %	0.93517 %	0.847818 %	1371.1462020874023
800	0.4	10	|	1	-1	squared_l2
0.0204 %	0.2606 %	0.128315 %	0.0630129 %	|	0.3474 %	0.4354 %	0.36703 %	0.4944 %	0.43156 %	0.200184 %	90.42716026306152
800	0.4	10	|	2	-1	squared_l2
0.0186 %	0.34147 %	0.201436 %	0.0978114 %	|	0.4532 %	0.6185 %	0.59322 %	0.7189 %	0.70868 %	0.318895 %	112.14303970336914
800	0.4	10	|	4	-1	squared_l2
0.0187 %	0.33497 %	0.235448 %	0.1237183 %	|	0.4506 %	0.6453 %	0.61686 %	0.7794 %	0.77357 %	0.385689 %	141.10779762268066
800	0.4	10	|	8	-1	squared_l2
0.018 %	0.31913 %	0.268109 %	0.1596964 %	|	0.4303 %	0.6335 %	0.59844 %	0.7875 %	0.78087 %	0.484153 %	163.3756160736084
800	0.4	10	|	16	-1	squared_l2
0.018 %	0.29975 %	0.299332 %	0.2154387 %	|	0.408 %	0.6135 %	0.57082 %	0.7794 %	0.7659 %	0.6641 %	185.72688102722168
800	0.4	10	|	25	-1	squared_l2
0.0179 %	0.29245 %	0.268822 %	0.2251147 %	|	0.3988 %	0.6022 %	0.55818 %	0.7717 %	0.75213 %	0.647205 %	210.82353591918945
800	0.4	10	|	30	-1	squared_l2
0.0178 %	0.29155 %	0.265498 %	0.2256911 %	|	0.3988 %	0.6002 %	0.55384 %	0.7687 %	0.74544 %	0.641802 %	219.25044059753418
800	0.4	10	|	35	-1	squared_l2
0.0178 %	0.29009 %	0.252285 %	0.276221 %	|	0.3967 %	0.5963 %	0.54893 %	0.7658 %	0.74016 %	0.635135 %	227.8914451599121
800	0.4	10	|	40	-1	squared_l2
0.0178 %	0.28924 %	0.247724 %	0.281583 %	|	0.3964 %	0.5942 %	0.54517 %	0.7623 %	0.73636 %	0.627919 %	242.13242530822754
800	0.4	10	|	45	-1	squared_l2
0.0178 %	0.28852 %	0.235017 %	0.2914367 %	|	0.3952 %	0.5923 %	0.54222 %	0.7608 %	0.7333 %	0.621913 %	246.75703048706055
800	0.4	10	|	50	-1	squared_l2
0.0181 %	0.28854 %	0.231553 %	0.3030409 %	|	0.3949 %	0.5902 %	0.54014 %	0.7589 %	0.73089 %	0.616824 %	257.83371925354004
800	0.4	10	|	55	-1	squared_l2
0.0181 %	0.28799 %	0.228112 %	0.3029714 %	|	0.3936 %	0.5888 %	0.5381 %	0.7572 %	0.72809 %	0.613849 %	267.061710357666
800	0.4	10	|	60	-1	squared_l2
0.0182 %	0.28785 %	0.226863 %	0.3017123 %	|	0.3939 %	0.589 %	0.53706 %	0.7566 %	0.72606 %	0.611941 %	278.75328063964844
800	0.4	10	|	65	-1	squared_l2
0.0182 %	0.28776 %	0.225938 %	0.3006178 %	|	0.3936 %	0.5884 %	0.53592 %	0.7556 %	0.72356 %	0.608808 %	287.16087341308594
800	0.4	10	|	75	-1	squared_l2
0.0183 %	0.28745 %	0.223932 %	0.2993828 %	|	0.394 %	0.5858 %	0.53269 %	0.7533 %	0.71859 %	0.601848 %	297.2445487976074
800	0.4	10	|	90	-1	squared_l2
0.0183 %	0.28677 %	0.219061 %	0.3418218 %	|	0.392 %	0.5811 %	0.5264 %	0.7497 %	0.71139 %	0.590588 %	324.78833198547363
800	0.4	10	|	110	-1	squared_l2
0.0183 %	0.28623 %	0.216882 %	0.3400253 %	|	0.3921 %	0.5776 %	0.5226 %	0.7453 %	0.70481 %	0.581789 %	350.7046699523926
800	0.4	10	|	130	-1	squared_l2
0.0184 %	0.28583 %	0.21534 %	0.3368932 %	|	0.3918 %	0.5753 %	0.51976 %	0.7411 %	0.69915 %	0.575382 %	381.5882205963135
800	0.4	10	|	150	-1	squared_l2
0.0185 %	0.28562 %	0.214045 %	0.3347959 %	|	0.3912 %	0.5738 %	0.51765 %	0.7373 %	0.69442 %	0.569914 %	410.56132316589355
800	0.4	10	|	170	-1	squared_l2
0.0186 %	0.28522 %	0.212655 %	0.3385913 %	|	0.3909 %	0.5717 %	0.51516 %	0.7338 %	0.69031 %	0.564325 %	438.1077289581299
800	0.4	10	|	200	-1	squared_l2
0.0186 %	0.28467 %	0.210656 %	0.3350267 %	|	0.3899 %	0.5703 %	0.51216 %	0.7311 %	0.68541 %	0.557135 %	474.5018482208252
800	0.4	10	|	220	-1	squared_l2
0.0183 %	0.28443 %	0.209728 %	0.3318414 %	|	0.3902 %	0.5687 %	0.51053 %	0.7282 %	0.68209 %	0.552888 %	504.35423851013184
800	0.4	10	|	250	-1	squared_l2
0.0183 %	0.28409 %	0.208204 %	0.324396 %	|	0.39 %	0.5661 %	0.50809 %	0.7247 %	0.67739 %	0.546542 %	542.1459674835205
800	0.4	10	|	310	-1	squared_l2
0.0184 %	0.28341 %	0.204534 %	0.3254265 %	|	0.3894 %	0.561 %	0.50416 %	0.7177 %	0.66961 %	0.536464 %	618.5414791107178
800	0.4	10	|	400	-1	squared_l2
0.0184 %	0.28238 %	0.20203 %	0.3192998 %	|	0.3871 %	0.5557 %	0.49982 %	0.7101 %	0.66145 %	0.526795 %	749.6438026428223
800	0.4	10	|	500	-1	squared_l2
0.0184 %	0.28148 %	0.200054 %	0.3110778 %	|	0.3858 %	0.551 %	0.4961 %	0.7031 %	0.65305 %	0.51869 %	852.3585796356201
800	0.4	10	|	800	-1	squared_l2
0.0176 %	0.27935 %	0.196403 %	0.3008955 %	|	0.3828 %	0.5398 %	0.4881 %	0.6903 %	0.63821 %	0.5058 %	1154.9293994903564
800	0.55	100	|	1	-1	squared_l2
0.1922 %	0.41659 %	0.200661 %	0.0681897 %	|	0.4937 %	0.4952 %	0.43248 %	0.4952 %	0.43253 %	0.202966 %	97.34249114990234
800	0.55	100	|	2	-1	squared_l2
0.2423 %	0.6385 %	0.336082 %	0.1261118 %	|	0.7157 %	0.7273 %	0.72017 %	0.7275 %	0.72046 %	0.342542 %	127.01988220214844
800	0.55	100	|	4	-1	squared_l2
