Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.5569 %	0.67483 %	0.744298 %	0.7993559 %	|	0.9743 %	1.0 %	0.99811 %	1.0 %	0.99999 %	0.999717 %	134339.83302116394
1000	32	64	|	448	-1	squared_l2
0.5569 %	0.67482 %	0.744307 %	0.799423 %	|	0.9743 %	1.0 %	0.99812 %	1.0 %	1.0 %	0.999786 %	154061.08832359314
1000	32	64	|	512	-1	squared_l2
0.5569 %	0.67482 %	0.744309 %	0.7994558 %	|	0.9743 %	1.0 %	0.99812 %	1.0 %	1.0 %	0.999823 %	175794.4233417511
1000	32	64	|	576	-1	squared_l2
0.5569 %	0.67482 %	0.744311 %	0.7994736 %	|	0.9743 %	1.0 %	0.99812 %	1.0 %	1.0 %	0.999846 %	201578.0475139618
1000	32	64	|	640	-1	squared_l2
0.5569 %	0.67482 %	0.744312 %	0.7994827 %	|	0.9743 %	1.0 %	0.99812 %	1.0 %	1.0 %	0.999856 %	221728.95669937134
1000	32	64	|	704	-1	squared_l2
0.5569 %	0.67482 %	0.744314 %	0.7994867 %	|	0.9743 %	1.0 %	0.99812 %	1.0 %	1.0 %	0.999864 %	246666.43571853638
1000	32	64	|	768	-1	squared_l2
0.5569 %	0.67482 %	0.744315 %	0.7994887 %	|	0.9743 %	1.0 %	0.99812 %	1.0 %	1.0 %	0.999865 %	273448.1637477875
1000	48	64	|	1	-1	squared_l2
0.4065 %	0.41432 %	0.357974 %	0.2390566 %	|	0.489 %	0.4896 %	0.44076 %	0.4896 %	0.44076 %	0.364436 %	1059.5805644989014
1000	48	64	|	16	-1	squared_l2
0.7218 %	0.78861 %	0.811304 %	0.7763708 %	|	0.9581 %	0.9598 %	0.94086 %	0.9598 %	0.94086 %	0.901036 %	9728.9559841156
1000	48	64	|	32	-1	squared_l2
0.7339 %	0.80668 %	0.842347 %	0.842913 %	|	0.9839 %	0.9857 %	0.97807 %	0.9857 %	0.97807 %	0.956603 %	18010.963916778564
1000	48	64	|	64	-1	squared_l2
0.7392 %	0.81261 %	0.85496 %	0.8749602 %	|	0.9945 %	0.9964 %	0.993 %	0.9964 %	0.993 %	0.984389 %	33974.55358505249
1000	48	64	|	128	-1	squared_l2
0.7405 %	0.81462 %	0.859305 %	0.8875759 %	|	0.9975 %	0.9994 %	0.99845 %	0.9994 %	0.99845 %	0.99588 %	65021.281242370605
1000	48	64	|	256	-1	squared_l2
0.7408 %	0.81518 %	0.86044 %	0.8915401 %	|	0.9981 %	1.0 %	0.99981 %	1.0 %	0.99981 %	0.999325 %	119164.47281837463
1000	48	64	|	320	-1	squared_l2
0.7409 %	0.81521 %	0.860535 %	0.8919894 %	|	0.9981 %	1.0 %	0.99992 %	1.0 %	0.99992 %	0.999705 %	146110.54134368896
1000	48	64	|	384	-1	squared_l2
0.7409 %	0.81524 %	0.860574 %	0.8922038 %	|	0.9981 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999846 %	177490.06724357605
1000	48	64	|	448	-1	squared_l2
0.7409 %	0.81524 %	0.860587 %	0.8923236 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999916 %	203747.94507026672
1000	48	64	|	512	-1	squared_l2
0.7409 %	0.81524 %	0.860596 %	0.8923839 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999955 %	230759.7472667694
1000	48	64	|	576	-1	squared_l2
0.7409 %	0.81524 %	0.8606 %	0.8924177 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999979 %	258623.9402294159
1000	48	64	|	640	-1	squared_l2
0.7409 %	0.81524 %	0.860603 %	0.8924322 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999989 %	288952.1048069
1000	48	64	|	704	-1	squared_l2
0.7409 %	0.81524 %	0.860605 %	0.8924427 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999997 %	317048.8998889923
1000	48	64	|	768	-1	squared_l2
0.7409 %	0.81524 %	0.860606 %	0.8924483 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999998 %	345952.6295661926
1000	96	64	|	1	-1	squared_l2
0.4754 %	0.43706 %	0.36388 %	0.2394545 %	|	0.4896 %	0.4896 %	0.44076 %	0.4896 %	0.44076 %	0.364436 %	1735.2848052978516
1000	96	64	|	16	-1	squared_l2
0.904 %	0.90701 %	0.887643 %	0.8083305 %	|	0.9597 %	0.9598 %	0.94086 %	0.9598 %	0.94086 %	0.901036 %	18819.22149658203
1000	96	64	|	32	-1	squared_l2
0.9256 %	0.93534 %	0.935617 %	0.8958123 %	|	0.9856 %	0.9857 %	0.97807 %	0.9857 %	0.97807 %	0.956603 %	35299.84402656555
1000	96	64	|	64	-1	squared_l2
0.9343 %	0.94533 %	0.956273 %	0.9446533 %	|	0.9963 %	0.9964 %	0.993 %	0.9964 %	0.993 %	0.984389 %	66051.74803733826
1000	96	64	|	128	-1	squared_l2
0.9361 %	0.94851 %	0.963237 %	0.9654508 %	|	0.9993 %	0.9994 %	0.99845 %	0.9994 %	0.99845 %	0.99588 %	123588.10544013977
1000	96	64	|	256	-1	squared_l2
0.9364 %	0.94936 %	0.964908 %	0.9715485 %	|	0.9999 %	1.0 %	0.99981 %	1.0 %	0.99981 %	0.999325 %	234857.00511932373
1000	96	64	|	320	-1	squared_l2
0.9365 %	0.94941 %	0.965076 %	0.9721984 %	|	0.9999 %	1.0 %	0.99992 %	1.0 %	0.99992 %	0.999705 %	288241.4469718933
1000	96	64	|	384	-1	squared_l2
0.9364 %	0.94946 %	0.965138 %	0.9725061 %	|	0.9999 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999846 %	342853.0464172363
1000	96	64	|	448	-1	squared_l2
0.9364 %	0.94947 %	0.965174 %	0.9726731 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999916 %	397010.8585357666
1000	96	64	|	512	-1	squared_l2
0.9364 %	0.94947 %	0.965185 %	0.9727631 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999955 %	448387.0975971222
1000	96	64	|	576	-1	squared_l2
0.9364 %	0.94947 %	0.965194 %	0.9728109 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999979 %	509133.76450538635
1000	96	64	|	640	-1	squared_l2
0.9364 %	0.94947 %	0.965196 %	0.9728368 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999989 %	565262.1862888336
1000	96	64	|	704	-1	squared_l2
0.9364 %	0.94947 %	0.965198 %	0.972851 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999997 %	624871.3364601135
1000	96	64	|	768	-1	squared_l2
0.9364 %	0.94947 %	0.965198 %	0.9728603 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999998 %	686514.4770145416
1000	12	256	|	1	-1	squared_l2
0.2104 %	0.28663 %	0.302553 %	0.2356485 %	|	0.441 %	0.488 %	0.435 %	0.4896 %	0.44076 %	0.364379 %	452.46219635009766
1000	12	256	|	16	-1	squared_l2
0.2982 %	0.43152 %	0.522306 %	0.5874411 %	|	0.7585 %	0.9491 %	0.88176 %	0.9598 %	0.9407 %	0.892648 %	2166.787624359131
1000	12	256	|	32	-1	squared_l2
0.3002 %	0.43494 %	0.530419 %	0.6092745 %	|	0.767 %	0.9722 %	0.90519 %	0.9857 %	0.97765 %	0.941481 %	3693.9949989318848
1000	12	256	|	64	-1	squared_l2
0.3006 %	0.43583 %	0.533008 %	0.6180352 %	|	0.7699 %	0.981 %	0.9131 %	0.9964 %	0.99235 %	0.963156 %	6702.546119689941
1000	12	256	|	128	-1	squared_l2
0.3007 %	0.43599 %	0.533615 %	0.6208242 %	|	0.7706 %	0.9834 %	0.91505 %	0.9994 %	0.9976 %	0.97066 %	12523.396253585815
1000	12	256	|	256	-1	squared_l2
0.3006 %	0.43601 %	0.533682 %	0.6214266 %	|	0.7707 %	0.9837 %	0.91532 %	0.9998 %	0.99877 %	0.972347 %	23783.2248210907
1000	12	256	|	320	-1	squared_l2
0.3006 %	0.43601 %	0.533682 %	0.6214668 %	|	0.7707 %	0.9837 %	0.91532 %	0.9998 %	0.99884 %	0.972474 %	29023.485898971558
1000	12	256	|	384	-1	squared_l2
0.3006 %	0.43601 %	0.533684 %	0.6214814 %	|	0.7707 %	0.9837 %	0.91534 %	0.9998 %	0.99889 %	0.972524 %	34675.22192001343
1000	12	256	|	448	-1	squared_l2
0.3006 %	0.43601 %	0.533684 %	0.6214877 %	|	0.7707 %	0.9837 %	0.91534 %	0.9998 %	0.9989 %	0.972538 %	40509.891510009766
1000	12	256	|	512	-1	squared_l2
0.3006 %	0.43601 %	0.533684 %	0.6214903 %	|	0.7707 %	0.9837 %	0.91534 %	0.9998 %	0.9989 %	0.972544 %	45811.588287353516
1000	12	256	|	576	-1	squared_l2
0.3006 %	0.43601 %	0.533684 %	0.6214913 %	|	0.7707 %	0.9837 %	0.91534 %	0.9998 %	0.9989 %	0.972547 %	51171.295404434204
1000	12	256	|	640	-1	squared_l2
0.3006 %	0.43601 %	0.533684 %	0.6214916 %	|	0.7707 %	0.9837 %	0.91534 %	0.9998 %	0.9989 %	0.972552 %	57686.34557723999
1000	12	256	|	704	-1	squared_l2
0.3006 %	0.43601 %	0.533684 %	0.6214918 %	|	0.7707 %	0.9837 %	0.91534 %	0.9998 %	0.9989 %	0.972552 %	63871.32549285889
1000	12	256	|	768	-1	squared_l2
0.3006 %	0.43601 %	0.533684 %	0.6214919 %	|	0.7707 %	0.9837 %	0.91534 %	0.9998 %	0.9989 %	0.972553 %	69016.88122749329
1000	24	256	|	1	-1	squared_l2
0.3393 %	0.38088 %	0.346743 %	0.2385178 %	|	0.4864 %	0.4896 %	0.44066 %	0.4896 %	0.44076 %	0.364436 %	542.2961711883545
1000	24	256	|	16	-1	squared_l2
0.5606 %	0.6695 %	0.72104 %	0.7267209 %	|	0.9399 %	0.9598 %	0.94021 %	0.9598 %	0.94086 %	0.901034 %	3334.102153778076
1000	24	256	|	32	-1	squared_l2
0.569 %	0.68046 %	0.742525 %	0.7749077 %	|	0.963 %	0.9856 %	0.97713 %	0.9857 %	0.97807 %	0.956598 %	5907.538652420044
1000	24	256	|	64	-1	squared_l2
0.5704 %	0.68414 %	0.751085 %	0.7969748 %	|	0.9725 %	0.9963 %	0.99187 %	0.9964 %	0.993 %	0.98436 %	10933.708667755127
1000	24	256	|	128	-1	squared_l2
0.571 %	0.68509 %	0.75404 %	0.8055468 %	|	0.9751 %	0.9993 %	0.99715 %	0.9994 %	0.99845 %	0.995822 %	20462.010622024536
1000	24	256	|	256	-1	squared_l2
0.5712 %	0.68537 %	0.754681 %	0.8081617 %	|	0.9757 %	0.9999 %	0.99842 %	1.0 %	0.99981 %	0.999249 %	39334.07783508301
1000	24	256	|	320	-1	squared_l2
0.5711 %	0.68536 %	0.754727 %	0.8084457 %	|	0.9757 %	0.9999 %	0.99851 %	1.0 %	0.99992 %	0.999627 %	48155.681133270264
1000	24	256	|	384	-1	squared_l2
0.5711 %	0.68538 %	0.754749 %	0.8085784 %	|	0.9757 %	0.9999 %	0.99856 %	1.0 %	0.99999 %	0.999768 %	57832.9336643219
1000	24	256	|	448	-1	squared_l2
0.5711 %	0.68539 %	0.754754 %	0.8086484 %	|	0.9757 %	0.9999 %	0.99857 %	1.0 %	1.0 %	0.999838 %	66507.12990760803
1000	24	256	|	512	-1	squared_l2
0.5711 %	0.68539 %	0.754761 %	0.8086858 %	|	0.9757 %	0.9999 %	0.99857 %	1.0 %	1.0 %	0.999875 %	76832.57246017456
1000	24	256	|	576	-1	squared_l2
0.5711 %	0.68539 %	0.754764 %	0.8087031 %	|	0.9757 %	0.9999 %	0.99857 %	1.0 %	1.0 %	0.999898 %	86518.08667182922
1000	24	256	|	640	-1	squared_l2
0.5711 %	0.68539 %	0.754764 %	0.8087114 %	|	0.9757 %	0.9999 %	0.99857 %	1.0 %	1.0 %	0.999908 %	95376.86038017273
1000	24	256	|	704	-1	squared_l2
0.5711 %	0.68539 %	0.754764 %	0.8087159 %	|	0.9757 %	0.9999 %	0.99857 %	1.0 %	1.0 %	0.999915 %	104249.15671348572
1000	24	256	|	768	-1	squared_l2
0.5711 %	0.68539 %	0.754764 %	0.8087187 %	|	0.9757 %	0.9999 %	0.99857 %	1.0 %	1.0 %	0.999916 %	114448.1406211853
1000	32	256	|	1	-1	squared_l2
0.3951 %	0.4077 %	0.356107 %	0.238972 %	|	0.4889 %	0.4896 %	0.44075 %	0.4896 %	0.44076 %	0.364436 %	770.3959941864014
1000	32	256	|	16	-1	squared_l2
0.689 %	0.76358 %	0.793008 %	0.7673066 %	|	0.9576 %	0.9598 %	0.94085 %	0.9598 %	0.94086 %	0.901036 %	6525.942325592041
1000	32	256	|	32	-1	squared_l2
0.7004 %	0.77968 %	0.821268 %	0.8295424 %	|	0.983 %	0.9857 %	0.97806 %	0.9857 %	0.97807 %	0.956603 %	12180.665969848633
1000	32	256	|	64	-1	squared_l2
0.7045 %	0.78534 %	0.833146 %	0.8591304 %	|	0.9935 %	0.9964 %	0.99298 %	0.9964 %	0.993 %	0.984389 %	23243.58558654785
1000	32	256	|	128	-1	squared_l2
0.7053 %	0.78705 %	0.837107 %	0.8707763 %	|	0.9965 %	0.9994 %	0.99843 %	0.9994 %	0.99845 %	0.99588 %	44917.728662490845
1000	32	256	|	256	-1	squared_l2
0.7058 %	0.78742 %	0.838139 %	0.8743772 %	|	0.9971 %	1.0 %	0.99979 %	1.0 %	0.99981 %	0.999325 %	87393.33963394165
1000	32	256	|	320	-1	squared_l2
0.7058 %	0.78743 %	0.838249 %	0.8748005 %	|	0.9971 %	1.0 %	0.9999 %	1.0 %	0.99992 %	0.999705 %	108166.2335395813
1000	32	256	|	384	-1	squared_l2
0.7058 %	0.78748 %	0.838293 %	0.8749979 %	|	0.9971 %	1.0 %	0.99997 %	1.0 %	0.99999 %	0.999846 %	129284.50131416321
1000	32	256	|	448	-1	squared_l2
0.7058 %	0.78748 %	0.838307 %	0.8751034 %	|	0.9971 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999916 %	150458.6889743805
1000	32	256	|	512	-1	squared_l2
0.7058 %	0.78748 %	0.838311 %	0.8751641 %	|	0.9971 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999955 %	171803.08628082275
1000	32	256	|	576	-1	squared_l2
0.7058 %	0.78748 %	0.838313 %	0.8751915 %	|	0.9971 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999979 %	193221.5223312378
1000	32	256	|	640	-1	squared_l2
0.7058 %	0.78748 %	0.838314 %	0.8752067 %	|	0.9971 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999989 %	214702.3913860321
1000	32	256	|	704	-1	squared_l2
0.7058 %	0.78748 %	0.838315 %	0.8752145 %	|	0.9971 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999997 %	236365.86022377014
1000	32	256	|	768	-1	squared_l2
0.7058 %	0.78748 %	0.838315 %	0.8752175 %	|	0.9971 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999998 %	258638.11039924622
1000	48	256	|	1	-1	squared_l2
0.4492 %	0.42976 %	0.362343 %	0.2393293 %	|	0.4895 %	0.4896 %	0.44076 %	0.4896 %	0.44076 %	0.364436 %	708.2059383392334
1000	48	256	|	16	-1	squared_l2
0.8298 %	0.86185 %	0.861723 %	0.7991128 %	|	0.9597 %	0.9598 %	0.94086 %	0.9598 %	0.94086 %	0.901036 %	5416.049242019653
1000	48	256	|	32	-1	squared_l2
0.8493 %	0.88502 %	0.901717 %	0.8787541 %	|	0.9856 %	0.9857 %	0.97807 %	0.9857 %	0.97807 %	0.956603 %	9826.704740524292
1000	48	256	|	64	-1	squared_l2
0.8563 %	0.89299 %	0.918105 %	0.9199477 %	|	0.9963 %	0.9964 %	0.993 %	0.9964 %	0.993 %	0.984389 %	18300.9831905365
1000	48	256	|	128	-1	squared_l2
0.8585 %	0.89573 %	0.923806 %	0.93642 %	|	0.9993 %	0.9994 %	0.99845 %	0.9994 %	0.99845 %	0.99588 %	34498.36301803589
1000	48	256	|	256	-1	squared_l2
0.8589 %	0.89632 %	0.925298 %	0.9414311 %	|	0.9999 %	1.0 %	0.99981 %	1.0 %	0.99981 %	0.999325 %	65040.834188461304
1000	48	256	|	320	-1	squared_l2
0.8589 %	0.89634 %	0.925444 %	0.9420109 %	|	0.9999 %	1.0 %	0.99992 %	1.0 %	0.99992 %	0.999705 %	79931.98251724243
1000	48	256	|	384	-1	squared_l2
0.8589 %	0.89637 %	0.925494 %	0.9422855 %	|	0.9999 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999846 %	96162.92333602905
1000	48	256	|	448	-1	squared_l2
0.8589 %	0.89638 %	0.925509 %	0.942436 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999916 %	110439.32008743286
1000	48	256	|	512	-1	squared_l2
0.8589 %	0.89638 %	0.925521 %	0.9425153 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999955 %	126591.2811756134
1000	48	256	|	576	-1	squared_l2
0.8589 %	0.89638 %	0.925531 %	0.9425531 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999979 %	143470.9348678589
1000	48	256	|	640	-1	squared_l2
0.8589 %	0.89638 %	0.925534 %	0.9425745 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999989 %	161432.4221611023
1000	48	256	|	704	-1	squared_l2
0.8589 %	0.89638 %	0.925538 %	0.9425887 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999997 %	177788.40255737305
1000	48	256	|	768	-1	squared_l2
0.8589 %	0.89638 %	0.925538 %	0.9425967 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999998 %	191454.1826248169
1000	96	256	|	1	-1	squared_l2
0.4826 %	0.43953 %	0.36427 %	0.2394946 %	|	0.4896 %	0.4896 %	0.44076 %	0.4896 %	0.44076 %	0.364436 %	1034.318208694458
1000	96	256	|	16	-1	squared_l2
0.9378 %	0.92679 %	0.896809 %	0.8109694 %	|	0.9596 %	0.9598 %	0.94086 %	0.9598 %	0.94086 %	0.901036 %	9497.284650802612
1000	96	256	|	32	-1	squared_l2
0.9623 %	0.9599 %	0.949202 %	0.9015679 %	|	0.9856 %	0.9857 %	0.97807 %	0.9857 %	0.97807 %	0.956603 %	17431.265354156494
1000	96	256	|	64	-1	squared_l2
0.9716 %	0.97186 %	0.973388 %	0.9544684 %	|	0.9963 %	0.9964 %	0.993 %	0.9964 %	0.993 %	0.984389 %	32918.07532310486
1000	96	256	|	128	-1	squared_l2
0.9743 %	0.97586 %	0.981936 %	0.9788925 %	|	0.9993 %	0.9994 %	0.99845 %	0.9994 %	0.99845 %	0.99588 %	61440.077781677246
1000	96	256	|	256	-1	squared_l2
0.9747 %	0.97677 %	0.983969 %	0.986595 %	|	0.9999 %	1.0 %	0.99981 %	1.0 %	0.99981 %	0.999325 %	118743.01600456238
1000	96	256	|	320	-1	squared_l2
0.9746 %	0.97684 %	0.984172 %	0.9873985 %	|	0.9999 %	1.0 %	0.99992 %	1.0 %	0.99992 %	0.999705 %	144744.70853805542
1000	96	256	|	384	-1	squared_l2
0.9747 %	0.9769 %	0.984239 %	0.987759 %	|	0.9999 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999846 %	172701.70760154724
1000	96	256	|	448	-1	squared_l2
0.9747 %	0.97691 %	0.984272 %	0.9879427 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999916 %	198404.72650527954
1000	96	256	|	512	-1	squared_l2
0.9747 %	0.97691 %	0.984284 %	0.9880344 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999955 %	226405.76243400574
1000	96	256	|	576	-1	squared_l2
0.9747 %	0.97691 %	0.984297 %	0.9880854 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999979 %	257009.94563102722
1000	96	256	|	640	-1	squared_l2
0.9747 %	0.97691 %	0.984303 %	0.9881119 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999989 %	283775.83050727844
1000	96	256	|	704	-1	squared_l2
0.9747 %	0.97691 %	0.984307 %	0.9881263 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999997 %	312483.93988609314
1000	96	256	|	768	-1	squared_l2
0.9747 %	0.97691 %	0.984307 %	0.9881342 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999998 %	344900.8994102478
800	12	16	|	1	-1	squared_l2
0.1115 %	0.18333 %	0.236517 %	0.2398254 %	|	0.3299 %	0.487 %	0.40838 %	0.5047 %	0.4612 %	0.382788 %	571.462869644165
800	12	16	|	16	-1	squared_l2
0.1297 %	0.22887 %	0.32387 %	0.4229617 %	|	0.4404 %	0.8038 %	0.63622 %	0.9551 %	0.9184 %	0.784663 %	2953.896999359131
800	12	16	|	32	-1	squared_l2
0.1299 %	0.22912 %	0.324654 %	0.4269828 %	|	0.441 %	0.809 %	0.63919 %	0.9745 %	0.93624 %	0.797879 %	5203.075647354126
800	12	16	|	64	-1	squared_l2
0.1299 %	0.22915 %	0.324774 %	0.4278401 %	|	0.4412 %	0.8096 %	0.63963 %	0.9802 %	0.94102 %	0.800774 %	9532.61661529541
800	12	16	|	128	-1	squared_l2
0.1299 %	0.22914 %	0.324782 %	0.427945 %	|	0.4412 %	0.8097 %	0.63965 %	0.9808 %	0.94172 %	0.801187 %	17597.92423248291
800	12	16	|	256	-1	squared_l2
0.1299 %	0.22914 %	0.324783 %	0.4279511 %	|	0.4412 %	0.8097 %	0.63965 %	0.9808 %	0.94176 %	0.801205 %	33150.18844604492
800	12	16	|	320	-1	squared_l2
0.1299 %	0.22914 %	0.324783 %	0.4279512 %	|	0.4412 %	0.8097 %	0.63965 %	0.9809 %	0.94177 %	0.801206 %	40895.2739238739
800	12	16	|	384	-1	squared_l2
0.1299 %	0.22914 %	0.324783 %	0.4279512 %	|	0.4412 %	0.8097 %	0.63965 %	0.9809 %	0.94177 %	0.801206 %	49597.4497795105
800	12	16	|	448	-1	squared_l2
0.1299 %	0.22914 %	0.324783 %	0.4279512 %	|	0.4412 %	0.8097 %	0.63965 %	0.9809 %	0.94177 %	0.801206 %	57385.984659194946
800	12	16	|	512	-1	squared_l2
0.1299 %	0.22914 %	0.324783 %	0.4279512 %	|	0.4412 %	0.8097 %	0.63965 %	0.9809 %	0.94177 %	0.801206 %	65690.94252586365
800	12	16	|	576	-1	squared_l2
0.1299 %	0.22914 %	0.324783 %	0.4279512 %	|	0.4412 %	0.8097 %	0.63965 %	0.9809 %	0.94177 %	0.801206 %	74303.03311347961
800	12	16	|	640	-1	squared_l2
0.1299 %	0.22914 %	0.324783 %	0.4279512 %	|	0.4412 %	0.8097 %	0.63965 %	0.9809 %	0.94177 %	0.801206 %	84438.60197067261
800	12	16	|	704	-1	squared_l2
0.1299 %	0.22914 %	0.324783 %	0.4279512 %	|	0.4412 %	0.8097 %	0.63965 %	0.9809 %	0.94177 %	0.801206 %	93589.60032463074
800	12	16	|	768	-1	squared_l2
0.1299 %	0.22914 %	0.324783 %	0.4279512 %	|	0.4412 %	0.8097 %	0.63965 %	0.9809 %	0.94177 %	0.801206 %	103292.08254814148
800	24	16	|	1	-1	squared_l2
0.2044 %	0.27974 %	0.299797 %	0.2526146 %	|	0.4424 %	0.4993 %	0.44836 %	0.5044 %	0.46113 %	0.383949 %	725.2740859985352
800	24	16	|	16	-1	squared_l2
0.2803 %	0.40423 %	0.490348 %	0.5610495 %	|	0.7233 %	0.942 %	0.86221 %	0.9627 %	0.9491 %	0.897428 %	5426.027059555054
800	24	16	|	32	-1	squared_l2
0.282 %	0.40664 %	0.496085 %	0.5770279 %	|	0.7316 %	0.963 %	0.87917 %	0.9879 %	0.98038 %	0.937013 %	9834.40637588501
800	24	16	|	64	-1	squared_l2
0.2823 %	0.40712 %	0.497732 %	0.5830339 %	|	0.7331 %	0.9694 %	0.88477 %	0.9968 %	0.99301 %	0.953103 %	17993.33667755127
800	24	16	|	128	-1	squared_l2
0.2824 %	0.40716 %	0.498056 %	0.584643 %	|	0.7336 %	0.9706 %	0.88577 %	0.9987 %	0.99674 %	0.957855 %	33975.68416595459
800	24	16	|	256	-1	squared_l2
0.2824 %	0.40716 %	0.498081 %	0.5849057 %	|	0.7337 %	0.971 %	0.88593 %	0.9995 %	0.99754 %	0.958668 %	64587.2004032135
800	24	16	|	320	-1	squared_l2
0.2824 %	0.40716 %	0.498082 %	0.5849189 %	|	0.7337 %	0.9709 %	0.88592 %	0.9996 %	0.99757 %	0.958699 %	79481.3756942749
800	24	16	|	384	-1	squared_l2
0.2824 %	0.40716 %	0.498083 %	0.5849224 %	|	0.7337 %	0.9709 %	0.88592 %	0.9996 %	0.99757 %	0.958711 %	95659.98649597168
800	24	16	|	448	-1	squared_l2
0.2824 %	0.40716 %	0.498083 %	0.5849236 %	|	0.7337 %	0.9709 %	0.88592 %	0.9996 %	0.99757 %	0.958711 %	110847.76544570923
800	24	16	|	512	-1	squared_l2
0.2824 %	0.40716 %	0.498083 %	0.5849237 %	|	0.7337 %	0.9709 %	0.88592 %	0.9996 %	0.99757 %	0.958712 %	130317.79456138611
800	24	16	|	576	-1	squared_l2
0.2824 %	0.40716 %	0.498083 %	0.584924 %	|	0.7337 %	0.9709 %	0.88592 %	0.9996 %	0.99757 %	0.958714 %	145258.08000564575
800	24	16	|	640	-1	squared_l2
0.2824 %	0.40716 %	0.498083 %	0.584924 %	|	0.7337 %	0.9709 %	0.88592 %	0.9996 %	0.99757 %	0.958714 %	162637.75634765625
800	24	16	|	704	-1	squared_l2
0.2824 %	0.40716 %	0.498083 %	0.584924 %	|	0.7337 %	0.9709 %	0.88592 %	0.9996 %	0.99757 %	0.958714 %	180878.65567207336
800	24	16	|	768	-1	squared_l2
0.2824 %	0.40716 %	0.498083 %	0.584924 %	|	0.7337 %	0.9709 %	0.88592 %	0.9996 %	0.99757 %	0.958714 %	204356.4736843109
800	32	16	|	1	-1	squared_l2
0.2522 %	0.32605 %	0.328828 %	0.2571159 %	|	0.4774 %	0.5041 %	0.45807 %	0.5047 %	0.46138 %	0.384747 %	879.540205001831
800	32	16	|	16	-1	squared_l2
0.3673 %	0.50066 %	0.578187 %	0.629952 %	|	0.8383 %	0.9599 %	0.92159 %	0.963 %	0.94969 %	0.912357 %	7078.15408706665
800	32	16	|	32	-1	squared_l2
0.3705 %	0.50582 %	0.587796 %	0.6536412 %	|	0.8528 %	0.9847 %	0.94686 %	0.9882 %	0.98147 %	0.958964 %	12871.361017227173
800	32	16	|	64	-1	squared_l2
0.3711 %	0.5071 %	0.591143 %	0.6634373 %	|	0.8556 %	0.993 %	0.95641 %	0.9971 %	0.99474 %	0.980305 %	23900.127172470093
800	32	16	|	128	-1	squared_l2
0.3714 %	0.5074 %	0.592023 %	0.6666297 %	|	0.856 %	0.9946 %	0.9591 %	0.999 %	0.99886 %	0.987632 %	45232.96403884888
800	32	16	|	256	-1	squared_l2
0.3714 %	0.50746 %	0.592132 %	0.6673389 %	|	0.8562 %	0.995 %	0.95947 %	0.9998 %	0.99982 %	0.989293 %	88276.16167068481
800	32	16	|	320	-1	squared_l2
0.3714 %	0.50747 %	0.592143 %	0.6673887 %	|	0.8563 %	0.9951 %	0.95949 %	0.9999 %	0.99987 %	0.989416 %	106957.4363231659
800	32	16	|	384	-1	squared_l2
