Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.2347 %	0.41089 %	0.567308 %	0.610128 %	|	0.6227 %	0.8463 %	0.79146 %	0.893 %	0.87013 %	0.836264 %	11695.504665374756
250	25	64	|	64	-1	dot_product
0.237 %	0.41789 %	0.57862 %	0.6232515 %	|	0.6336 %	0.8665 %	0.81338 %	0.9192 %	0.8994 %	0.863935 %	20907.614707946777
250	25	64	|	128	-1	dot_product
0.2397 %	0.42421 %	0.590053 %	0.6370111 %	|	0.6425 %	0.8865 %	0.83492 %	0.9454 %	0.92935 %	0.894483 %	40156.05449676514
250	50	64	|	1	-1	dot_product
0.2706 %	0.379 %	0.42129 %	0.3741506 %	|	0.465 %	0.4854 %	0.47335 %	0.486 %	0.4746 %	0.450249 %	1787.379503250122
250	50	64	|	16	-1	dot_product
0.4264 %	0.60869 %	0.708543 %	0.71831 %	|	0.8051 %	0.8602 %	0.83435 %	0.8634 %	0.84229 %	0.820319 %	14184.077978134155
250	50	64	|	32	-1	dot_product
0.4377 %	0.62701 %	0.73136 %	0.7475722 %	|	0.8327 %	0.8943 %	0.86854 %	0.8988 %	0.87847 %	0.855676 %	23757.741928100586
250	50	64	|	64	-1	dot_product
0.4466 %	0.64181 %	0.751069 %	0.772756 %	|	0.8553 %	0.9216 %	0.89857 %	0.9271 %	0.90993 %	0.887454 %	42636.98506355286
250	50	64	|	128	-1	dot_product
0.4548 %	0.65558 %	0.771668 %	0.799347 %	|	0.876 %	0.9487 %	0.92905 %	0.9554 %	0.94248 %	0.923135 %	81927.6659488678
250	100	64	|	1	-1	dot_product
0.3657 %	0.43204 %	0.441146 %	0.3768084 %	|	0.4817 %	0.486 %	0.47454 %	0.486 %	0.4746 %	0.450255 %	3343.7485694885254
250	100	64	|	16	-1	dot_product
0.6108 %	0.72483 %	0.775503 %	0.7581448 %	|	0.8513 %	0.8633 %	0.84167 %	0.8634 %	0.84233 %	0.820799 %	28036.76676750183
250	100	64	|	32	-1	dot_product
0.6291 %	0.75029 %	0.804208 %	0.7953499 %	|	0.8847 %	0.8987 %	0.87762 %	0.8988 %	0.87862 %	0.856418 %	47052.69980430603
250	100	64	|	64	-1	dot_product
0.6433 %	0.77118 %	0.829485 %	0.8281863 %	|	0.9114 %	0.9271 %	0.90894 %	0.9273 %	0.91017 %	0.888502 %	84614.61782455444
250	100	64	|	128	-1	dot_product
0.656 %	0.79072 %	0.856534 %	0.8637046 %	|	0.9378 %	0.9554 %	0.9413 %	0.9556 %	0.94284 %	0.924584 %	162899.29056167603
250	10	256	|	1	-1	dot_product
0.077 %	0.18089 %	0.287241 %	0.3173607 %	|	0.268 %	0.444 %	0.40925 %	0.4842 %	0.47201 %	0.443059 %	274.3813991546631
250	10	256	|	16	-1	dot_product
0.1048 %	0.248 %	0.412317 %	0.4794883 %	|	0.3982 %	0.7162 %	0.63767 %	0.8394 %	0.80945 %	0.75365 %	748.3210563659668
250	10	256	|	32	-1	dot_product
0.1061 %	0.25194 %	0.419418 %	0.4876074 %	|	0.4055 %	0.7351 %	0.65446 %	0.8683 %	0.83823 %	0.776681 %	1097.005844116211
250	10	256	|	64	-1	dot_product
0.1064 %	0.25458 %	0.42467 %	0.4940284 %	|	0.4091 %	0.7477 %	0.6671 %	0.8894 %	0.86238 %	0.79653 %	1775.3870487213135
250	10	256	|	128	-1	dot_product
0.1066 %	0.25645 %	0.4294 %	0.5002915 %	|	0.4132 %	0.7599 %	0.67848 %	0.9104 %	0.88618 %	0.817553 %	3180.1140308380127
250	25	256	|	1	-1	dot_product
0.1985 %	0.32416 %	0.393295 %	0.367068 %	|	0.4306 %	0.4827 %	0.46819 %	0.486 %	0.47458 %	0.450138 %	371.3488578796387
250	25	256	|	16	-1	dot_product
0.3089 %	0.50539 %	0.635851 %	0.6638195 %	|	0.7152 %	0.848 %	0.81216 %	0.8629 %	0.84124 %	0.81738 %	1539.552927017212
250	25	256	|	32	-1	dot_product
0.3161 %	0.51883 %	0.654219 %	0.6862312 %	|	0.7361 %	0.88 %	0.84355 %	0.8979 %	0.87701 %	0.85167 %	2429.386615753174
250	25	256	|	64	-1	dot_product
0.3206 %	0.52896 %	0.669798 %	0.7053147 %	|	0.7518 %	0.9052 %	0.87055 %	0.926 %	0.9081 %	0.882437 %	4185.667276382446
250	25	256	|	128	-1	dot_product
0.325 %	0.53847 %	0.685658 %	0.7253678 %	|	0.7672 %	0.9305 %	0.89787 %	0.9537 %	0.94015 %	0.916876 %	7868.661880493164
250	50	256	|	1	-1	dot_product
0.3265 %	0.41324 %	0.435917 %	0.3763396 %	|	0.4772 %	0.4859 %	0.47448 %	0.486 %	0.4746 %	0.450255 %	570.6923007965088
250	50	256	|	16	-1	dot_product
0.5443 %	0.68332 %	0.75515 %	0.7472147 %	|	0.841 %	0.8632 %	0.84076 %	0.8634 %	0.84233 %	0.820768 %	3078.4213542938232
250	50	256	|	32	-1	dot_product
0.5616 %	0.70584 %	0.781827 %	0.7816112 %	|	0.8735 %	0.8984 %	0.87646 %	0.8988 %	0.87862 %	0.856361 %	4940.3204917907715
250	50	256	|	64	-1	dot_product
0.574 %	0.7243 %	0.805228 %	0.8115928 %	|	0.9001 %	0.9268 %	0.90759 %	0.9273 %	0.91017 %	0.88841 %	8664.530038833618
250	50	256	|	128	-1	dot_product
0.5853 %	0.74157 %	0.829988 %	0.8436185 %	|	0.9247 %	0.9551 %	0.93978 %	0.9556 %	0.94282 %	0.92445 %	16398.269176483154
250	100	256	|	1	-1	dot_product
0.4006 %	0.4502 %	0.44639 %	0.3770679 %	|	0.4853 %	0.486 %	0.4746 %	0.486 %	0.4746 %	0.450255 %	993.6807155609131
250	100	256	|	16	-1	dot_product
0.6847 %	0.77091 %	0.799267 %	0.7670677 %	|	0.861 %	0.8634 %	0.84231 %	0.8634 %	0.84233 %	0.820814 %	6441.878795623779
250	100	256	|	32	-1	dot_product
0.7077 %	0.79954 %	0.83074 %	0.8070768 %	|	0.8961 %	0.8988 %	0.87853 %	0.8988 %	0.87862 %	0.856444 %	10576.677322387695
250	100	256	|	64	-1	dot_product
0.7266 %	0.82401 %	0.858638 %	0.8428819 %	|	0.9243 %	0.9273 %	0.91002 %	0.9273 %	0.91017 %	0.888541 %	18749.433755874634
250	100	256	|	128	-1	dot_product
0.7447 %	0.8475 %	0.888826 %	0.8822517 %	|	0.9522 %	0.9556 %	0.94266 %	0.9556 %	0.94284 %	0.924662 %	35873.4610080719
1000	25	16	|	1	-1	dot_product
0.1169 %	0.2386 %	0.350267 %	0.3150146 %	|	0.3423 %	0.4837 %	0.46597 %	0.5027 %	0.50121 %	0.463228 %	966.8078422546387
1000	25	16	|	2	-1	dot_product
0.1465 %	0.28942 %	0.433088 %	0.434063 %	|	0.4348 %	0.6428 %	0.60579 %	0.686 %	0.67685 %	0.640031 %	1485.2921962738037
1000	25	16	|	4	-1	dot_product
0.1534 %	0.30563 %	0.464604 %	0.4955895 %	|	0.4647 %	0.7168 %	0.66994 %	0.7837 %	0.77552 %	0.739176 %	2527.324676513672
1000	25	16	|	8	-1	dot_product
0.1565 %	0.31161 %	0.477164 %	0.5210198 %	|	0.4787 %	0.7545 %	0.69885 %	0.8387 %	0.82803 %	0.788835 %	4427.5195598602295
1000	25	16	|	16	-1	dot_product
0.1569 %	0.31418 %	0.482665 %	0.5325198 %	|	0.4851 %	0.7736 %	0.7135 %	0.8721 %	0.85904 %	0.816062 %	7580.878973007202
1000	25	16	|	32	-1	dot_product
0.1577 %	0.31579 %	0.485569 %	0.538329 %	|	0.4894 %	0.7866 %	0.72232 %	0.8939 %	0.87894 %	0.83195 %	12414.69407081604
1000	25	16	|	64	-1	dot_product
0.1579 %	0.31698 %	0.487546 %	0.5419305 %	|	0.4909 %	0.7934 %	0.7287 %	0.9082 %	0.89374 %	0.843426 %	20219.727516174316
1000	25	16	|	128	-1	dot_product
0.158 %	0.31771 %	0.488888 %	0.5441652 %	|	0.4917 %	0.7976 %	0.73311 %	0.9178 %	0.9047 %	0.851596 %	34216.537952423096
1000	25	16	|	192	-1	dot_product
0.1581 %	0.31802 %	0.489538 %	0.5451017 %	|	0.4922 %	0.8003 %	0.73532 %	0.9242 %	0.91028 %	0.85579 %	47096.07768058777
1000	25	16	|	256	-1	dot_product
0.1581 %	0.3182 %	0.489925 %	0.5456683 %	|	0.4929 %	0.8022 %	0.73653 %	0.9279 %	0.91334 %	0.858396 %	59812.73436546326
1000	25	16	|	512	-1	dot_product
0.1581 %	0.31848 %	0.490782 %	0.5469544 %	|	0.493 %	0.8058 %	0.73891 %	0.9351 %	0.92047 %	0.864696 %	113026.1287689209
1000	50	16	|	1	-1	dot_product
0.2047 %	0.34313 %	0.417821 %	0.3253911 %	|	0.4454 %	0.5007 %	0.49651 %	0.5028 %	0.50152 %	0.464136 %	1507.3981285095215
1000	50	16	|	2	-1	dot_product
0.2718 %	0.43572 %	0.545127 %	0.4831185 %	|	0.5954 %	0.6824 %	0.66657 %	0.6877 %	0.6789 %	0.646101 %	2562.0412826538086
1000	50	16	|	4	-1	dot_product
0.2925 %	0.47509 %	0.605933 %	0.5923585 %	|	0.6642 %	0.779 %	0.76097 %	0.7891 %	0.78256 %	0.757097 %	4510.025501251221
1000	50	16	|	8	-1	dot_product
0.304 %	0.49282 %	0.635131 %	0.6485618 %	|	0.702 %	0.836 %	0.81152 %	0.85 %	0.8414 %	0.820131 %	8186.33508682251
1000	50	16	|	16	-1	dot_product
0.309 %	0.50259 %	0.650622 %	0.6791165 %	|	0.7227 %	0.8701 %	0.84159 %	0.8883 %	0.87866 %	0.859227 %	14224.125146865845
1000	50	16	|	32	-1	dot_product
0.3136 %	0.50855 %	0.6596 %	0.6973896 %	|	0.7364 %	0.893 %	0.86145 %	0.915 %	0.90425 %	0.884879 %	23694.8082447052
1000	50	16	|	64	-1	dot_product
0.3153 %	0.51304 %	0.666233 %	0.7097512 %	|	0.7445 %	0.9082 %	0.87655 %	0.9329 %	0.92444 %	0.904735 %	38903.44977378845
1000	50	16	|	128	-1	dot_product
0.3174 %	0.51617 %	0.671083 %	0.7184315 %	|	0.7491 %	0.9193 %	0.8883 %	0.9464 %	0.94076 %	0.920331 %	64800.20785331726
1000	50	16	|	192	-1	dot_product
0.3184 %	0.51778 %	0.673642 %	0.7225579 %	|	0.7528 %	0.9261 %	0.89452 %	0.9545 %	0.94948 %	0.92859 %	92462.17489242554
1000	50	16	|	256	-1	dot_product
0.3184 %	0.51862 %	0.675197 %	0.7252472 %	|	0.7548 %	0.9306 %	0.89816 %	0.9601 %	0.95476 %	0.934034 %	119906.3241481781
1000	50	16	|	512	-1	dot_product
0.3195 %	0.52039 %	0.678704 %	0.7318201 %	|	0.7581 %	0.9391 %	0.90629 %	0.9725 %	0.96689 %	0.947711 %	223203.0222415924
1000	100	16	|	1	-1	dot_product
0.321 %	0.42758 %	0.452329 %	0.3271114 %	|	0.4894 %	0.5027 %	0.50123 %	0.5028 %	0.50152 %	0.464154 %	2554.687976837158
1000	100	16	|	2	-1	dot_product
0.4217 %	0.55838 %	0.614722 %	0.4957754 %	|	0.6673 %	0.6872 %	0.6781 %	0.6877 %	0.67893 %	0.646328 %	4463.439464569092
1000	100	16	|	4	-1	dot_product
0.4669 %	0.62369 %	0.703114 %	0.6319734 %	|	0.7606 %	0.7885 %	0.78113 %	0.7892 %	0.78281 %	0.758048 %	8313.654899597168
1000	100	16	|	8	-1	dot_product
0.4933 %	0.65654 %	0.749744 %	0.7131778 %	|	0.8142 %	0.8494 %	0.83934 %	0.8503 %	0.84206 %	0.822389 %	15444.9303150177
1000	100	16	|	16	-1	dot_product
0.5088 %	0.6763 %	0.776653 %	0.7622611 %	|	0.8471 %	0.8876 %	0.87641 %	0.8888 %	0.87988 %	0.863061 %	27496.336221694946
1000	100	16	|	32	-1	dot_product
0.5187 %	0.6891 %	0.793196 %	0.7940572 %	|	0.8687 %	0.9141 %	0.90186 %	0.916 %	0.90619 %	0.89063 %	45786.53025627136
1000	100	16	|	64	-1	dot_product
0.5243 %	0.69871 %	0.805752 %	0.8164623 %	|	0.8838 %	0.9321 %	0.92192 %	0.9345 %	0.92741 %	0.912367 %	76682.07931518555
1000	100	16	|	128	-1	dot_product
0.5278 %	0.70588 %	0.815193 %	0.8329477 %	|	0.8939 %	0.946 %	0.93811 %	0.9488 %	0.94471 %	0.929795 %	129339.35904502869
1000	100	16	|	192	-1	dot_product
0.5298 %	0.70927 %	0.820153 %	0.8410043 %	|	0.9002 %	0.9543 %	0.94699 %	0.9573 %	0.95408 %	0.939191 %	176951.04360580444
1000	100	16	|	256	-1	dot_product
0.5307 %	0.71105 %	0.823205 %	0.8462589 %	|	0.9043 %	0.9602 %	0.95221 %	0.9632 %	0.9598 %	0.945406 %	225605.3249835968
1000	100	16	|	512	-1	dot_product
0.5332 %	0.71539 %	0.830626 %	0.8592234 %	|	0.9142 %	0.9737 %	0.96445 %	0.977 %	0.97302 %	0.96133 %	424155.94482421875
1000	25	64	|	1	-1	dot_product
0.1505 %	0.30198 %	0.39587 %	0.3231116 %	|	0.4072 %	0.4975 %	0.49077 %	0.5028 %	0.5015 %	0.464041 %	1083.9436054229736
1000	25	64	|	2	-1	dot_product
0.1888 %	0.37605 %	0.507593 %	0.4698374 %	|	0.5326 %	0.674 %	0.65398 %	0.6875 %	0.67877 %	0.645496 %	1719.9294567108154
1000	25	64	|	4	-1	dot_product
0.2014 %	0.4037 %	0.557768 %	0.5631176 %	|	0.5843 %	0.7648 %	0.74048 %	0.7884 %	0.78177 %	0.754997 %	2916.675329208374
1000	25	64	|	8	-1	dot_product
0.2093 %	0.41669 %	0.580758 %	0.6086367 %	|	0.6136 %	0.8171 %	0.78497 %	0.8492 %	0.83985 %	0.815864 %	5151.412010192871
1000	25	64	|	16	-1	dot_product
0.2118 %	0.42293 %	0.592346 %	0.6323516 %	|	0.6286 %	0.8487 %	0.81037 %	0.8871 %	0.8764 %	0.852865 %	8857.2416305542
1000	25	64	|	32	-1	dot_product
0.2147 %	0.4271 %	0.598975 %	0.6460783 %	|	0.639 %	0.8687 %	0.82671 %	0.9125 %	0.90105 %	0.876584 %	14532.31692314148
1000	25	64	|	64	-1	dot_product
0.2153 %	0.43018 %	0.603818 %	0.6551921 %	|	0.6446 %	0.8814 %	0.83926 %	0.93 %	0.92029 %	0.894678 %	23797.81985282898
1000	25	64	|	128	-1	dot_product
0.216 %	0.43224 %	0.607234 %	0.6613439 %	|	0.6482 %	0.8906 %	0.84873 %	0.9427 %	0.93585 %	0.908501 %	39730.45301437378
1000	25	64	|	192	-1	dot_product
0.2167 %	0.4331 %	0.609018 %	0.6642104 %	|	0.6506 %	0.8964 %	0.85343 %	0.9505 %	0.944 %	0.915843 %	54798.259973526
1000	25	64	|	256	-1	dot_product
0.2169 %	0.43357 %	0.610096 %	0.6660756 %	|	0.6516 %	0.9002 %	0.85622 %	0.9559 %	0.94885 %	0.920613 %	69722.29266166687
1000	25	64	|	512	-1	dot_product
0.2174 %	0.43451 %	0.612591 %	0.6705226 %	|	0.6545 %	0.9074 %	0.86229 %	0.9679 %	0.95999 %	0.932464 %	132699.33414459229
1000	50	64	|	1	-1	dot_product
0.2959 %	0.40913 %	0.445943 %	0.326925 %	|	0.4843 %	0.5027 %	0.50092 %	0.5028 %	0.50152 %	0.464154 %	1713.6423587799072
1000	50	64	|	2	-1	dot_product
0.3878 %	0.53034 %	0.60118 %	0.4944118 %	|	0.6572 %	0.6872 %	0.67729 %	0.6877 %	0.67893 %	0.646326 %	2908.402681350708
1000	50	64	|	4	-1	dot_product
0.4273 %	0.58892 %	0.683163 %	0.6258748 %	|	0.7476 %	0.7879 %	0.77967 %	0.7892 %	0.78281 %	0.758027 %	5295.447587966919
1000	50	64	|	8	-1	dot_product
0.4504 %	0.61816 %	0.725619 %	0.701377 %	|	0.7991 %	0.8483 %	0.8373 %	0.8503 %	0.84206 %	0.822321 %	9572.769165039062
1000	50	64	|	16	-1	dot_product
0.4639 %	0.63531 %	0.749913 %	0.7457837 %	|	0.8298 %	0.886 %	0.87363 %	0.8888 %	0.87985 %	0.86292 %	16753.318071365356
1000	50	64	|	32	-1	dot_product
0.4724 %	0.64688 %	0.764692 %	0.7740926 %	|	0.8517 %	0.9125 %	0.89858 %	0.916 %	0.90612 %	0.890374 %	27821.913719177246
1000	50	64	|	64	-1	dot_product
0.4775 %	0.65558 %	0.775779 %	0.7938132 %	|	0.8659 %	0.9305 %	0.91834 %	0.9345 %	0.9273 %	0.912011 %	46127.70342826843
1000	50	64	|	128	-1	dot_product
0.4804 %	0.66163 %	0.784097 %	0.8081206 %	|	0.876 %	0.9441 %	0.93402 %	0.9488 %	0.94452 %	0.929312 %	77342.62108802795
1000	50	64	|	192	-1	dot_product
0.4828 %	0.66441 %	0.788396 %	0.8150934 %	|	0.8818 %	0.9521 %	0.94238 %	0.9572 %	0.95384 %	0.938638 %	106898.60892295837
1000	50	64	|	256	-1	dot_product
0.4836 %	0.66609 %	0.79108 %	0.8196859 %	|	0.8855 %	0.9579 %	0.94737 %	0.963 %	0.95952 %	0.944783 %	136556.6520690918
1000	50	64	|	512	-1	dot_product
0.4857 %	0.67012 %	0.79749 %	0.8308663 %	|	0.8932 %	0.9708 %	0.95886 %	0.9768 %	0.9727 %	0.96056 %	256790.66729545593
1000	100	64	|	1	-1	dot_product
0.3888 %	0.46008 %	0.459465 %	0.3271849 %	|	0.4984 %	0.5028 %	0.50149 %	0.5028 %	0.50152 %	0.464154 %	3043.2724952697754
1000	100	64	|	2	-1	dot_product
0.5235 %	0.60864 %	0.632197 %	0.4967051 %	|	0.6813 %	0.6876 %	0.6788 %	0.6877 %	0.67893 %	0.646331 %	5387.318849563599
1000	100	64	|	4	-1	dot_product
0.5849 %	0.68727 %	0.731029 %	0.6373449 %	|	0.7798 %	0.789 %	0.78248 %	0.7892 %	0.78281 %	0.758067 %	10054.979085922241
1000	100	64	|	8	-1	dot_product
0.6192 %	0.72909 %	0.785055 %	0.7251064 %	|	0.8391 %	0.8501 %	0.84164 %	0.8503 %	0.84207 %	0.822459 %	18679.620027542114
1000	100	64	|	16	-1	dot_product
0.6392 %	0.75423 %	0.817253 %	0.7804283 %	|	0.8754 %	0.8886 %	0.8793 %	0.8888 %	0.8799 %	0.863183 %	33208.75692367554
1000	100	64	|	32	-1	dot_product
0.6541 %	0.77096 %	0.837649 %	0.8176602 %	|	0.9007 %	0.9157 %	0.90538 %	0.916 %	0.90623 %	0.890821 %	55118.624210357666
1000	100	64	|	64	-1	dot_product
0.6616 %	0.78377 %	0.853292 %	0.8446245 %	|	0.9176 %	0.934 %	0.92624 %	0.9345 %	0.92746 %	0.912672 %	91764.9290561676
1000	100	64	|	128	-1	dot_product
0.6683 %	0.79356 %	0.865196 %	0.8650027 %	|	0.9303 %	0.9483 %	0.9433 %	0.9488 %	0.94477 %	0.930236 %	154226.2101173401
1000	100	64	|	192	-1	dot_product
0.6728 %	0.79837 %	0.871449 %	0.875107 %	|	0.938 %	0.9568 %	0.95262 %	0.9573 %	0.95416 %	0.939731 %	213517.8198814392
1000	100	64	|	256	-1	dot_product
0.675 %	0.80118 %	0.875456 %	0.8817964 %	|	0.9431 %	0.9627 %	0.95819 %	0.9632 %	0.95989 %	0.946011 %	270167.3090457916
1000	100	64	|	512	-1	dot_product
0.68 %	0.80747 %	0.884962 %	0.8982839 %	|	0.9556 %	0.9764 %	0.97119 %	0.977 %	0.97315 %	0.962135 %	508487.0011806488
1000	25	256	|	1	-1	dot_product
0.2285 %	0.35482 %	0.424343 %	0.3258366 %	|	0.4511 %	0.501 %	0.49818 %	0.5028 %	0.50152 %	0.464144 %	811.9223117828369
1000	25	256	|	2	-1	dot_product
0.3017 %	0.4511 %	0.5583 %	0.4861626 %	|	0.605 %	0.6839 %	0.67073 %	0.6877 %	0.6789 %	0.646226 %	1103.6350727081299
1000	25	256	|	4	-1	dot_product
0.3251 %	0.49313 %	0.624174 %	0.6007209 %	|	0.6788 %	0.7824 %	0.76816 %	0.7892 %	0.7827 %	0.757578 %	1661.2677574157715
1000	25	256	|	8	-1	dot_product
0.3397 %	0.51386 %	0.656686 %	0.6613899 %	|	0.7183 %	0.8401 %	0.82136 %	0.8502 %	0.84174 %	0.8212 %	2713.981866836548
1000	25	256	|	16	-1	dot_product
0.3482 %	0.52538 %	0.674367 %	0.6951712 %	|	0.7422 %	0.8759 %	0.85392 %	0.8887 %	0.87926 %	0.861054 %	4420.635223388672
1000	25	256	|	32	-1	dot_product
0.3549 %	0.53253 %	0.685141 %	0.7159234 %	|	0.7575 %	0.9001 %	0.87597 %	0.9158 %	0.9052 %	0.887673 %	7069.2033767700195
1000	25	256	|	64	-1	dot_product
0.3577 %	0.53794 %	0.693128 %	0.7300942 %	|	0.7672 %	0.9164 %	0.89286 %	0.934 %	0.926 %	0.908457 %	11406.5682888031
1000	25	256	|	128	-1	dot_product
0.3601 %	0.54207 %	0.699009 %	0.740143 %	|	0.7733 %	0.9282 %	0.90617 %	0.9479 %	0.94281 %	0.924905 %	18667.45924949646
1000	25	256	|	192	-1	dot_product
0.3614 %	0.54436 %	0.702069 %	0.7449696 %	|	0.778 %	0.9356 %	0.91304 %	0.9563 %	0.95189 %	0.933724 %	25753.135681152344
1000	25	256	|	256	-1	dot_product
0.3621 %	0.54538 %	0.70397 %	0.7481137 %	|	0.7802 %	0.9406 %	0.91719 %	0.9622 %	0.95739 %	0.939518 %	32607.046842575073
1000	25	256	|	512	-1	dot_product
0.3632 %	0.54754 %	0.70837 %	0.7559221 %	|	0.785 %	0.951 %	0.92666 %	0.9755 %	0.97017 %	0.954258 %	61123.65388870239
1000	50	256	|	1	-1	dot_product
0.3543 %	0.44542 %	0.456599 %	0.3271477 %	|	0.4954 %	0.5028 %	0.50143 %	0.5028 %	0.50152 %	0.464154 %	1049.7288703918457
1000	50	256	|	2	-1	dot_product
0.4759 %	0.5852 %	0.624668 %	0.496396 %	|	0.6762 %	0.6876 %	0.67871 %	0.6877 %	0.67893 %	0.646331 %	1598.8473892211914
1000	50	256	|	4	-1	dot_product
0.5313 %	0.65802 %	0.718374 %	0.6353222 %	|	0.7736 %	0.789 %	0.78224 %	0.7892 %	0.78281 %	0.758064 %	2692.1980381011963
1000	50	256	|	8	-1	dot_product
0.5625 %	0.6955 %	0.768716 %	0.7199689 %	|	0.8309 %	0.85 %	0.84117 %	0.8503 %	0.84207 %	0.822453 %	4602.058172225952
1000	50	256	|	16	-1	dot_product
0.5797 %	0.71777 %	0.798406 %	0.7720026 %	|	0.866 %	0.8883 %	0.87868 %	0.8888 %	0.8799 %	0.863177 %	7857.369184494019
1000	50	256	|	32	-1	dot_product
0.593 %	0.73305 %	0.817057 %	0.8063173 %	|	0.8909 %	0.9155 %	0.90474 %	0.916 %	0.90623 %	0.890816 %	12743.449211120605
1000	50	256	|	64	-1	dot_product
0.6014 %	0.74464 %	0.831296 %	0.8307685 %	|	0.9077 %	0.9338 %	0.92559 %	0.9345 %	0.92746 %	0.912659 %	20759.68313217163
1000	50	256	|	128	-1	dot_product
0.6067 %	0.75332 %	0.842056 %	0.8489255 %	|	0.9199 %	0.9479 %	0.94243 %	0.9488 %	0.94478 %	0.930205 %	34760.06865501404
1000	50	256	|	192	-1	dot_product
0.6104 %	0.75775 %	0.847657 %	0.8578554 %	|	0.9272 %	0.9564 %	0.95164 %	0.9573 %	0.95416 %	0.939693 %	47828.75323295593
1000	50	256	|	256	-1	dot_product
0.6122 %	0.76029 %	0.851279 %	0.8637595 %	|	0.932 %	0.9623 %	0.95708 %	0.9632 %	0.95989 %	0.945961 %	60114.18795585632
1000	50	256	|	512	-1	dot_product
0.616 %	0.76583 %	0.859842 %	0.8781659 %	|	0.9434 %	0.976 %	0.96998 %	0.977 %	0.97317 %	0.962053 %	114825.60300827026
1000	100	256	|	1	-1	dot_product
0.4244 %	0.48022 %	0.462604 %	0.3271966 %	|	0.502 %	0.5028 %	0.50152 %	0.5028 %	0.50152 %	0.464154 %	1653.2330513000488
1000	100	256	|	2	-1	dot_product
0.5756 %	0.64066 %	0.64128 %	0.4968895 %	|	0.6862 %	0.6877 %	0.67893 %	0.6877 %	0.67893 %	0.646331 %	2672.623634338379
1000	100	256	|	4	-1	dot_product
0.65 %	0.72961 %	0.746922 %	0.6389209 %	|	0.7871 %	0.7892 %	0.78281 %	0.7892 %	0.78281 %	0.758068 %	4693.411111831665
1000	100	256	|	8	-1	dot_product
0.6945 %	0.77796 %	0.806291 %	0.729445 %	|	0.8479 %	0.8503 %	0.84207 %	0.8503 %	0.84207 %	0.822463 %	8488.638877868652
1000	100	256	|	16	-1	dot_product
0.7203 %	0.80775 %	0.842467 %	0.7880348 %	|	0.8857 %	0.8888 %	0.87986 %	0.8888 %	0.8799 %	0.863195 %	14710.82854270935
1000	100	256	|	32	-1	dot_product
0.7375 %	0.82761 %	0.866 %	0.8285523 %	|	0.9123 %	0.916 %	0.90617 %	0.916 %	0.90623 %	0.890846 %	24356.054306030273
1000	100	256	|	64	-1	dot_product
0.7499 %	0.84295 %	0.8841 %	0.8586162 %	|	0.9299 %	0.9345 %	0.92736 %	0.9345 %	0.92746 %	0.912707 %	39881.725788116455
1000	100	256	|	128	-1	dot_product
0.7577 %	0.85509 %	0.898065 %	0.8819086 %	|	0.944 %	0.9488 %	0.94466 %	0.9488 %	0.94478 %	0.93029 %	67616.13726615906
1000	100	256	|	192	-1	dot_product
0.7625 %	0.8614 %	0.905402 %	0.8936607 %	|	0.9523 %	0.9573 %	0.95402 %	0.9573 %	0.95417 %	0.939796 %	92251.638174057
1000	100	256	|	256	-1	dot_product
0.7658 %	0.86502 %	0.910123 %	0.9015196 %	|	0.9579 %	0.9632 %	0.95973 %	0.9632 %	0.9599 %	0.946084 %	121286.93294525146
1000	100	256	|	512	-1	dot_product
0.7739 %	0.87348 %	0.921591 %	0.9211529 %	|	0.9712 %	0.977 %	0.97294 %	0.977 %	0.97318 %	0.962246 %	219087.3212814331
800	25	16	|	1	-1	dot_product
0.1019 %	0.22861 %	0.336682 %	0.3304822 %	|	0.3317 %	0.4897 %	0.46591 %	0.5182 %	0.51091 %	0.469705 %	2215.031147003174
800	25	16	|	2	-1	dot_product
0.1164 %	0.26038 %	0.400638 %	0.4232498 %	|	0.388 %	0.6179 %	0.58211 %	0.6764 %	0.66876 %	0.622773 %	3566.812515258789
800	25	16	|	4	-1	dot_product
0.1253 %	0.2766 %	0.430395 %	0.4745003 %	|	0.417 %	0.6823 %	0.63713 %	0.7692 %	0.75878 %	0.714298 %	5537.139654159546
800	25	16	|	8	-1	dot_product
0.1293 %	0.2841 %	0.442751 %	0.4961559 %	|	0.4338 %	0.7206 %	0.66526 %	0.8221 %	0.8075 %	0.758293 %	8191.381931304932
800	25	16	|	16	-1	dot_product
0.1324 %	0.2878 %	0.449137 %	0.5063309 %	|	0.4438 %	0.7448 %	0.68116 %	0.8581 %	0.83784 %	0.784309 %	11890.259504318237
800	25	16	|	32	-1	dot_product
0.1339 %	0.29005 %	0.452843 %	0.5117716 %	|	0.4494 %	0.7588 %	0.69096 %	0.8794 %	0.85735 %	0.800582 %	17459.52534675598
800	25	16	|	64	-1	dot_product
0.1341 %	0.29183 %	0.455587 %	0.5154107 %	|	0.4522 %	0.7684 %	0.69832 %	0.8957 %	0.8725 %	0.813115 %	26530.3475856781
800	25	16	|	128	-1	dot_product
0.1344 %	0.29274 %	0.457354 %	0.517829 %	|	0.4541 %	0.775 %	0.70296 %	0.9079 %	0.88371 %	0.822336 %	43022.55892753601
800	25	16	|	192	-1	dot_product
