Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
0.823 %	0.8529 %	0.88026 %	0.86377 %	|	0.987 %	0.987 %	0.9719 %	0.987 %	0.9719 %	0.95157 %	132.46488571166992
800	0.4	256	|	40	-1	squared_l2
0.823 %	0.8552 %	0.88561 %	0.875196 %	|	0.987 %	0.987 %	0.9765 %	0.987 %	0.9765 %	0.95972 %	139.43982124328613
800	0.4	256	|	45	-1	squared_l2
0.824 %	0.8581 %	0.88962 %	0.884318 %	|	0.99 %	0.99 %	0.9811 %	0.99 %	0.9811 %	0.96669 %	153.7151336669922
800	0.4	256	|	50	-1	squared_l2
0.824 %	0.8593 %	0.89253 %	0.891392 %	|	0.991 %	0.991 %	0.9836 %	0.991 %	0.9836 %	0.97168 %	146.65961265563965
800	0.4	256	|	55	-1	squared_l2
0.824 %	0.8608 %	0.89489 %	0.89724 %	|	0.991 %	0.991 %	0.9868 %	0.991 %	0.9868 %	0.97585 %	176.07903480529785
800	0.4	256	|	60	-1	squared_l2
0.824 %	0.8616 %	0.89659 %	0.901642 %	|	0.992 %	0.992 %	0.9881 %	0.992 %	0.9881 %	0.97884 %	195.6191062927246
800	0.4	256	|	65	-1	squared_l2
0.825 %	0.8624 %	0.89813 %	0.905377 %	|	0.993 %	0.993 %	0.9897 %	0.993 %	0.9897 %	0.98156 %	206.73513412475586
800	0.4	256	|	75	-1	squared_l2
0.826 %	0.8642 %	0.90041 %	0.91126 %	|	0.995 %	0.995 %	0.9926 %	0.995 %	0.9926 %	0.98579 %	200.5746364593506
800	0.4	256	|	90	-1	squared_l2
0.826 %	0.866 %	0.90265 %	0.917161 %	|	0.995 %	0.995 %	0.9953 %	0.995 %	0.9953 %	0.9899 %	234.55023765563965
800	0.4	256	|	110	-1	squared_l2
0.827 %	0.8666 %	0.90438 %	0.921901 %	|	0.996 %	0.996 %	0.9967 %	0.996 %	0.9967 %	0.99343 %	315.5980110168457
800	0.4	256	|	130	-1	squared_l2
0.829 %	0.8672 %	0.90535 %	0.924579 %	|	0.998 %	0.998 %	0.9981 %	0.998 %	0.9981 %	0.9955 %	352.2641658782959
800	0.4	256	|	150	-1	squared_l2
0.829 %	0.8674 %	0.90592 %	0.92647 %	|	0.998 %	0.998 %	0.9984 %	0.998 %	0.9984 %	0.99693 %	367.999792098999
800	0.4	256	|	170	-1	squared_l2
0.829 %	0.8677 %	0.90637 %	0.927713 %	|	0.998 %	0.998 %	0.999 %	0.998 %	0.999 %	0.99782 %	409.7332954406738
800	0.4	256	|	200	-1	squared_l2
0.829 %	0.8679 %	0.90681 %	0.928954 %	|	0.998 %	0.998 %	0.9994 %	0.998 %	0.9994 %	0.99875 %	491.5904998779297
800	0.4	256	|	220	-1	squared_l2
0.83 %	0.8679 %	0.90693 %	0.929419 %	|	0.999 %	0.999 %	0.9995 %	0.999 %	0.9995 %	0.99903 %	538.8357639312744
800	0.4	256	|	250	-1	squared_l2
0.831 %	0.8681 %	0.90706 %	0.929888 %	|	1.0 %	1.0 %	0.9998 %	1.0 %	0.9998 %	0.99945 %	583.2574367523193
800	0.4	256	|	310	-1	squared_l2
0.831 %	0.8682 %	0.90726 %	0.930403 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99988 %	728.2545566558838
800	0.4	256	|	400	-1	squared_l2
0.831 %	0.8682 %	0.90729 %	0.930677 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99996 %	916.7096614837646
800	0.4	256	|	500	-1	squared_l2
0.831 %	0.8682 %	0.90732 %	0.930753 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99997 %	1155.6334495544434
800	0.4	256	|	800	-1	squared_l2
0.831 %	0.8682 %	0.90734 %	0.930785 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1791.0041809082031
800	0.4	128	|	1	-1	squared_l2
0.288 %	0.3018 %	0.28776 %	0.201827 %	|	0.413 %	0.422 %	0.3722 %	0.422 %	0.3732 %	0.30873 %	31.096696853637695
800	0.4	128	|	2	-1	squared_l2
0.379 %	0.4126 %	0.41214 %	0.323847 %	|	0.582 %	0.599 %	0.5428 %	0.599 %	0.5449 %	0.4629 %	34.134864807128906
800	0.4	128	|	4	-1	squared_l2
0.438 %	0.5026 %	0.52424 %	0.45877 %	|	0.727 %	0.749 %	0.7004 %	0.749 %	0.7034 %	0.62204 %	37.69326210021973
800	0.4	128	|	8	-1	squared_l2
0.484 %	0.5612 %	0.60537 %	0.583578 %	|	0.835 %	0.873 %	0.8275 %	0.873 %	0.8327 %	0.76395 %	39.58916664123535
800	0.4	128	|	16	-1	squared_l2
0.501 %	0.5905 %	0.65845 %	0.676917 %	|	0.905 %	0.95 %	0.9124 %	0.95 %	0.9194 %	0.87476 %	51.805973052978516
800	0.4	128	|	25	-1	squared_l2
0.507 %	0.6025 %	0.6779 %	0.717518 %	|	0.926 %	0.976 %	0.9476 %	0.976 %	0.9559 %	0.92515 %	74.92828369140625
800	0.4	128	|	30	-1	squared_l2
0.505 %	0.6048 %	0.6829 %	0.728825 %	|	0.931 %	0.982 %	0.9563 %	0.982 %	0.9649 %	0.93999 %	61.89298629760742
800	0.4	128	|	35	-1	squared_l2
0.505 %	0.6067 %	0.68636 %	0.737171 %	|	0.936 %	0.987 %	0.9631 %	0.987 %	0.9719 %	0.95071 %	86.68994903564453
800	0.4	128	|	40	-1	squared_l2
0.505 %	0.6075 %	0.68903 %	0.743556 %	|	0.934 %	0.987 %	0.9674 %	0.987 %	0.9765 %	0.95882 %	89.54668045043945
800	0.4	128	|	45	-1	squared_l2
0.505 %	0.6091 %	0.69136 %	0.748569 %	|	0.933 %	0.99 %	0.9719 %	0.99 %	0.9811 %	0.96571 %	110.93473434448242
800	0.4	128	|	50	-1	squared_l2
0.504 %	0.6091 %	0.69262 %	0.752402 %	|	0.933 %	0.991 %	0.9738 %	0.991 %	0.9836 %	0.97064 %	87.57829666137695
800	0.4	128	|	55	-1	squared_l2
0.504 %	0.6098 %	0.69386 %	0.755566 %	|	0.933 %	0.991 %	0.9768 %	0.991 %	0.9868 %	0.97473 %	86.12298965454102
800	0.4	128	|	60	-1	squared_l2
0.503 %	0.6099 %	0.69469 %	0.758004 %	|	0.933 %	0.992 %	0.9779 %	0.992 %	0.9881 %	0.97771 %	119.97437477111816
800	0.4	128	|	65	-1	squared_l2
0.503 %	0.611 %	0.6954 %	0.760196 %	|	0.934 %	0.993 %	0.9793 %	0.993 %	0.9897 %	0.98041 %	138.57150077819824
800	0.4	128	|	75	-1	squared_l2
0.505 %	0.6113 %	0.6967 %	0.763231 %	|	0.935 %	0.995 %	0.9821 %	0.995 %	0.9926 %	0.98453 %	165.94696044921875
800	0.4	128	|	90	-1	squared_l2
0.505 %	0.6125 %	0.69783 %	0.766339 %	|	0.935 %	0.995 %	0.9846 %	0.995 %	0.9953 %	0.98857 %	188.51161003112793
800	0.4	128	|	110	-1	squared_l2
0.505 %	0.6132 %	0.69885 %	0.768843 %	|	0.936 %	0.996 %	0.9859 %	0.996 %	0.9967 %	0.99201 %	165.1146411895752
800	0.4	128	|	130	-1	squared_l2
0.507 %	0.6133 %	0.69951 %	0.770321 %	|	0.938 %	0.998 %	0.9872 %	0.998 %	0.9981 %	0.99404 %	173.0196475982666
800	0.4	128	|	150	-1	squared_l2
0.507 %	0.6132 %	0.69985 %	0.77127 %	|	0.938 %	0.998 %	0.9875 %	0.998 %	0.9984 %	0.99545 %	265.103816986084
800	0.4	128	|	170	-1	squared_l2
0.507 %	0.6133 %	0.69997 %	0.772024 %	|	0.938 %	0.998 %	0.9881 %	0.998 %	0.999 %	0.99633 %	220.9792137145996
800	0.4	128	|	200	-1	squared_l2
0.507 %	0.6134 %	0.70024 %	0.772654 %	|	0.938 %	0.998 %	0.9885 %	0.998 %	0.9994 %	0.99722 %	244.14563179016113
800	0.4	128	|	220	-1	squared_l2
0.508 %	0.6134 %	0.70027 %	0.772876 %	|	0.939 %	0.999 %	0.9886 %	0.999 %	0.9995 %	0.99749 %	281.66818618774414
800	0.4	128	|	250	-1	squared_l2
0.509 %	0.6135 %	0.70032 %	0.773126 %	|	0.94 %	1.0 %	0.9889 %	1.0 %	0.9998 %	0.99791 %	300.6134033203125
800	0.4	128	|	310	-1	squared_l2
0.509 %	0.6136 %	0.70041 %	0.773363 %	|	0.94 %	1.0 %	0.9891 %	1.0 %	1.0 %	0.99833 %	378.6163330078125
800	0.4	128	|	400	-1	squared_l2
0.509 %	0.6136 %	0.70038 %	0.773499 %	|	0.94 %	1.0 %	0.9891 %	1.0 %	1.0 %	0.99841 %	481.20927810668945
800	0.4	128	|	500	-1	squared_l2
0.509 %	0.6136 %	0.70039 %	0.773533 %	|	0.94 %	1.0 %	0.9891 %	1.0 %	1.0 %	0.99842 %	586.5879058837891
800	0.4	128	|	800	-1	squared_l2
0.509 %	0.6136 %	0.70041 %	0.773549 %	|	0.94 %	1.0 %	0.9891 %	1.0 %	1.0 %	0.99845 %	946.382999420166
800	0.4	64	|	1	-1	squared_l2
0.111 %	0.1825 %	0.22654 %	0.197579 %	|	0.29 %	0.409 %	0.3469 %	0.422 %	0.3732 %	0.30828 %	29.694318771362305
800	0.4	64	|	2	-1	squared_l2
0.133 %	0.2216 %	0.29211 %	0.30131 %	|	0.374 %	0.566 %	0.4804 %	0.598 %	0.5444 %	0.46004 %	28.521299362182617
800	0.4	64	|	4	-1	squared_l2
0.137 %	0.2479 %	0.3354 %	0.390352 %	|	0.424 %	0.685 %	0.5858 %	0.747 %	0.7019 %	0.60916 %	26.244163513183594
800	0.4	64	|	8	-1	squared_l2
0.142 %	0.2597 %	0.36004 %	0.450096 %	|	0.455 %	0.768 %	0.6493 %	0.87 %	0.8256 %	0.72889 %	31.21018409729004
800	0.4	64	|	16	-1	squared_l2
0.15 %	0.2616 %	0.37134 %	0.481786 %	|	0.48 %	0.817 %	0.6849 %	0.947 %	0.9044 %	0.80761 %	43.92743110656738
800	0.4	64	|	25	-1	squared_l2
0.152 %	0.262 %	0.37327 %	0.491444 %	|	0.479 %	0.826 %	0.6959 %	0.973 %	0.9362 %	0.83701 %	49.6060848236084
800	0.4	64	|	30	-1	squared_l2
0.151 %	0.2625 %	0.37336 %	0.49303 %	|	0.481 %	0.83 %	0.6971 %	0.978 %	0.9438 %	0.84424 %	58.1822395324707
800	0.4	64	|	35	-1	squared_l2
0.15 %	0.2623 %	0.3734 %	0.494286 %	|	0.481 %	0.835 %	0.6987 %	0.982 %	0.9487 %	0.84897 %	54.448604583740234
800	0.4	64	|	40	-1	squared_l2
0.149 %	0.2618 %	0.37298 %	0.494928 %	|	0.479 %	0.832 %	0.6988 %	0.982 %	0.9522 %	0.85253 %	68.63570213317871
800	0.4	64	|	45	-1	squared_l2
0.15 %	0.2621 %	0.37304 %	0.49536 %	|	0.478 %	0.833 %	0.6995 %	0.985 %	0.9556 %	0.85508 %	78.50217819213867
800	0.4	64	|	50	-1	squared_l2
0.15 %	0.2616 %	0.37274 %	0.495622 %	|	0.477 %	0.833 %	0.699 %	0.985 %	0.9572 %	0.8566 %	58.38465690612793
800	0.4	64	|	55	-1	squared_l2
0.15 %	0.2617 %	0.37259 %	0.495691 %	|	0.477 %	0.833 %	0.6989 %	0.985 %	0.9596 %	0.85811 %	77.61287689208984
800	0.4	64	|	60	-1	squared_l2
0.15 %	0.2615 %	0.37232 %	0.495708 %	|	0.477 %	0.834 %	0.6989 %	0.986 %	0.9605 %	0.85917 %	77.91447639465332
800	0.4	64	|	65	-1	squared_l2
0.15 %	0.2614 %	0.372 %	0.495673 %	|	0.475 %	0.835 %	0.6991 %	0.987 %	0.9617 %	0.85975 %	92.64945983886719
800	0.4	64	|	75	-1	squared_l2
0.149 %	0.2611 %	0.37179 %	0.4955 %	|	0.474 %	0.833 %	0.699 %	0.989 %	0.9634 %	0.86033 %	114.43662643432617
800	0.4	64	|	90	-1	squared_l2
0.149 %	0.2614 %	0.37156 %	0.495222 %	|	0.473 %	0.831 %	0.6992 %	0.989 %	0.9653 %	0.86101 %	87.90254592895508
800	0.4	64	|	110	-1	squared_l2
0.149 %	0.261 %	0.37091 %	0.494714 %	|	0.474 %	0.831 %	0.6986 %	0.989 %	0.9657 %	0.86118 %	92.11564064025879
800	0.4	64	|	130	-1	squared_l2
0.15 %	0.2611 %	0.37067 %	0.494303 %	|	0.475 %	0.831 %	0.6984 %	0.99 %	0.9659 %	0.86097 %	144.75345611572266
800	0.4	64	|	150	-1	squared_l2
0.15 %	0.261 %	0.3706 %	0.494079 %	|	0.474 %	0.831 %	0.6983 %	0.99 %	0.9658 %	0.86075 %	126.07121467590332
800	0.4	64	|	170	-1	squared_l2
0.15 %	0.2612 %	0.37053 %	0.493866 %	|	0.474 %	0.831 %	0.6982 %	0.99 %	0.9662 %	0.8607 %	123.97885322570801
800	0.4	64	|	200	-1	squared_l2
0.15 %	0.2611 %	0.37047 %	0.49358 %	|	0.474 %	0.831 %	0.6978 %	0.99 %	0.9661 %	0.86057 %	167.3884391784668
800	0.4	64	|	220	-1	squared_l2
0.15 %	0.2611 %	0.37041 %	0.493376 %	|	0.474 %	0.832 %	0.6978 %	0.991 %	0.966 %	0.8604 %	155.05456924438477
800	0.4	64	|	250	-1	squared_l2
0.15 %	0.2611 %	0.37031 %	0.49318 %	|	0.474 %	0.833 %	0.6979 %	0.992 %	0.9663 %	0.86037 %	165.25530815124512
800	0.4	64	|	310	-1	squared_l2
0.15 %	0.2611 %	0.37023 %	0.4929 %	|	0.474 %	0.831 %	0.6976 %	0.992 %	0.9663 %	0.86015 %	248.6422061920166
800	0.4	64	|	400	-1	squared_l2
0.15 %	0.2611 %	0.37017 %	0.492718 %	|	0.474 %	0.831 %	0.6976 %	0.992 %	0.9662 %	0.86 %	306.3023090362549
800	0.4	64	|	500	-1	squared_l2
0.15 %	0.2611 %	0.37016 %	0.492635 %	|	0.474 %	0.831 %	0.6975 %	0.992 %	0.9662 %	0.85991 %	317.1062469482422
800	0.4	64	|	800	-1	squared_l2
0.15 %	0.2611 %	0.37013 %	0.492583 %	|	0.474 %	0.831 %	0.6975 %	0.992 %	0.9662 %	0.85988 %	510.0538730621338
800	0.4	32	|	1	-1	squared_l2
0.055 %	0.1052 %	0.16806 %	0.189881 %	|	0.172 %	0.344 %	0.2757 %	0.419 %	0.3706 %	0.30349 %	29.395341873168945
800	0.4	32	|	2	-1	squared_l2
0.053 %	0.1176 %	0.19806 %	0.268816 %	|	0.208 %	0.43 %	0.346 %	0.588 %	0.5323 %	0.43798 %	29.019832611083984
800	0.4	32	|	4	-1	squared_l2
0.05 %	0.1247 %	0.2126 %	0.320297 %	|	0.23 %	0.498 %	0.3871 %	0.718 %	0.6643 %	0.54504 %	32.04655647277832
800	0.4	32	|	8	-1	squared_l2
0.053 %	0.1227 %	0.21665 %	0.343634 %	|	0.234 %	0.527 %	0.4029 %	0.811 %	0.7504 %	0.6053 %	43.66707801818848
800	0.4	32	|	16	-1	squared_l2
0.053 %	0.1191 %	0.21314 %	0.347 %	|	0.232 %	0.542 %	0.4033 %	0.859 %	0.7844 %	0.6258 %	43.00189018249512
800	0.4	32	|	25	-1	squared_l2
0.053 %	0.1177 %	0.21043 %	0.343652 %	|	0.227 %	0.541 %	0.4005 %	0.867 %	0.7906 %	0.62547 %	48.63786697387695
800	0.4	32	|	30	-1	squared_l2
0.052 %	0.1162 %	0.20954 %	0.341676 %	|	0.225 %	0.542 %	0.3982 %	0.866 %	0.7892 %	0.62341 %	57.82485008239746
800	0.4	32	|	35	-1	squared_l2
0.05 %	0.1149 %	0.20824 %	0.33996 %	|	0.222 %	0.542 %	0.3958 %	0.865 %	0.7876 %	0.62097 %	59.01050567626953
800	0.4	32	|	40	-1	squared_l2
0.05 %	0.1138 %	0.20742 %	0.33852 %	|	0.22 %	0.538 %	0.3939 %	0.861 %	0.7853 %	0.61921 %	50.97794532775879
800	0.4	32	|	45	-1	squared_l2
0.049 %	0.1138 %	0.20698 %	0.337353 %	|	0.22 %	0.538 %	0.3937 %	0.863 %	0.785 %	0.61778 %	56.93626403808594
800	0.4	32	|	50	-1	squared_l2
0.049 %	0.1136 %	0.20639 %	0.336075 %	|	0.218 %	0.537 %	0.3928 %	0.859 %	0.7833 %	0.61595 %	55.45186996459961
800	0.4	32	|	55	-1	squared_l2
0.049 %	0.1134 %	0.20583 %	0.335204 %	|	0.217 %	0.536 %	0.3922 %	0.855 %	0.7827 %	0.61478 %	61.52963638305664
800	0.4	32	|	60	-1	squared_l2
0.049 %	0.1128 %	0.20537 %	0.334345 %	|	0.215 %	0.536 %	0.3913 %	0.855 %	0.7816 %	0.61351 %	81.3591480255127
800	0.4	32	|	65	-1	squared_l2
0.049 %	0.1126 %	0.20494 %	0.333559 %	|	0.215 %	0.534 %	0.3909 %	0.854 %	0.7813 %	0.61208 %	85.58011054992676
800	0.4	32	|	75	-1	squared_l2
0.049 %	0.1125 %	0.20414 %	0.332243 %	|	0.216 %	0.531 %	0.3897 %	0.853 %	0.7812 %	0.61033 %	62.47711181640625
800	0.4	32	|	90	-1	squared_l2
0.049 %	0.1121 %	0.20336 %	0.330866 %	|	0.216 %	0.528 %	0.3887 %	0.851 %	0.78 %	0.60837 %	56.597232818603516
800	0.4	32	|	110	-1	squared_l2
0.049 %	0.1121 %	0.20275 %	0.329358 %	|	0.215 %	0.527 %	0.3881 %	0.851 %	0.7788 %	0.60625 %	87.29124069213867
800	0.4	32	|	130	-1	squared_l2
0.05 %	0.112 %	0.2024 %	0.328467 %	|	0.216 %	0.527 %	0.3876 %	0.853 %	0.7789 %	0.60502 %	84.20395851135254
800	0.4	32	|	150	-1	squared_l2
0.05 %	0.1117 %	0.20224 %	0.32776 %	|	0.215 %	0.525 %	0.3868 %	0.852 %	0.7778 %	0.60417 %	113.7852668762207
800	0.4	32	|	170	-1	squared_l2
0.05 %	0.1115 %	0.20202 %	0.327257 %	|	0.215 %	0.525 %	0.3867 %	0.851 %	0.7769 %	0.60332 %	90.11149406433105
800	0.4	32	|	200	-1	squared_l2
0.05 %	0.1115 %	0.20182 %	0.326712 %	|	0.215 %	0.525 %	0.3864 %	0.849 %	0.776 %	0.60253 %	117.23589897155762
800	0.4	32	|	220	-1	squared_l2
0.05 %	0.1114 %	0.20172 %	0.326406 %	|	0.215 %	0.525 %	0.3861 %	0.849 %	0.7754 %	0.60204 %	139.26029205322266
800	0.4	32	|	250	-1	squared_l2
0.05 %	0.1114 %	0.20168 %	0.326107 %	|	0.215 %	0.524 %	0.3861 %	0.849 %	0.7755 %	0.60166 %	112.90693283081055
800	0.4	32	|	310	-1	squared_l2
0.05 %	0.1114 %	0.20155 %	0.325726 %	|	0.215 %	0.525 %	0.386 %	0.849 %	0.7743 %	0.60108 %	131.78730010986328
800	0.4	32	|	400	-1	squared_l2
0.05 %	0.1114 %	0.20135 %	0.325447 %	|	0.215 %	0.525 %	0.386 %	0.848 %	0.7739 %	0.60057 %	159.03663635253906
800	0.4	32	|	500	-1	squared_l2
0.05 %	0.1113 %	0.2013 %	0.325341 %	|	0.215 %	0.525 %	0.3859 %	0.848 %	0.7738 %	0.60047 %	167.30833053588867
800	0.4	32	|	800	-1	squared_l2
0.05 %	0.1113 %	0.20128 %	0.325268 %	|	0.215 %	0.525 %	0.3858 %	0.848 %	0.7737 %	0.60033 %	286.7753505706787
800	0.4	16	|	1	-1	squared_l2
0.025 %	0.0575 %	0.11929 %	0.181692 %	|	0.11 %	0.281 %	0.1988 %	0.413 %	0.3615 %	0.29453 %	29.644489288330078
800	0.4	16	|	2	-1	squared_l2
0.02 %	0.0584 %	0.12669 %	0.238134 %	|	0.107 %	0.3 %	0.2223 %	0.559 %	0.4963 %	0.3967 %	27.993440628051758
800	0.4	16	|	4	-1	squared_l2
0.021 %	0.0548 %	0.12416 %	0.260866 %	|	0.097 %	0.305 %	0.2254 %	0.629 %	0.5751 %	0.44981 %	39.80422019958496
800	0.4	16	|	8	-1	squared_l2
0.021 %	0.0517 %	0.11678 %	0.258067 %	|	0.103 %	0.303 %	0.2123 %	0.667 %	0.5909 %	0.44971 %	34.55328941345215
800	0.4	16	|	16	-1	squared_l2
0.02 %	0.0465 %	0.10697 %	0.241333 %	|	0.091 %	0.285 %	0.1968 %	0.646 %	0.5635 %	0.42346 %	36.322832107543945
800	0.4	16	|	25	-1	squared_l2
0.02 %	0.0443 %	0.10202 %	0.230114 %	|	0.085 %	0.276 %	0.1887 %	0.62 %	0.542 %	0.40476 %	43.67375373840332
800	0.4	16	|	30	-1	squared_l2
0.02 %	0.0439 %	0.10065 %	0.225802 %	|	0.084 %	0.272 %	0.1855 %	0.609 %	0.5319 %	0.39692 %	46.476125717163086
800	0.4	16	|	35	-1	squared_l2
0.02 %	0.0436 %	0.09929 %	0.222249 %	|	0.084 %	0.27 %	0.1837 %	0.602 %	0.5246 %	0.39058 %	61.17105484008789
800	0.4	16	|	40	-1	squared_l2
0.02 %	0.0432 %	0.09835 %	0.219398 %	|	0.084 %	0.268 %	0.1822 %	0.59 %	0.5189 %	0.38586 %	52.51312255859375
800	0.4	16	|	45	-1	squared_l2
0.02 %	0.043 %	0.09749 %	0.216882 %	|	0.084 %	0.269 %	0.1809 %	0.59 %	0.5151 %	0.38168 %	48.25878143310547
800	0.4	16	|	50	-1	squared_l2
0.02 %	0.0428 %	0.09663 %	0.214846 %	|	0.083 %	0.265 %	0.1794 %	0.586 %	0.5109 %	0.37808 %	71.41566276550293
800	0.4	16	|	55	-1	squared_l2
0.02 %	0.0425 %	0.09601 %	0.213243 %	|	0.083 %	0.266 %	0.179 %	0.58 %	0.5071 %	0.37531 %	51.5437126159668
800	0.4	16	|	60	-1	squared_l2
0.02 %	0.0425 %	0.09565 %	0.211767 %	|	0.083 %	0.263 %	0.178 %	0.579 %	0.5039 %	0.37251 %	51.69105529785156
800	0.4	16	|	65	-1	squared_l2
0.02 %	0.0423 %	0.09503 %	0.210431 %	|	0.083 %	0.259 %	0.1767 %	0.575 %	0.501 %	0.37014 %	68.90034675598145
800	0.4	16	|	75	-1	squared_l2
0.02 %	0.0418 %	0.09435 %	0.208764 %	|	0.081 %	0.257 %	0.1756 %	0.571 %	0.498 %	0.36692 %	75.38032531738281
800	0.4	16	|	90	-1	squared_l2
0.02 %	0.0419 %	0.09352 %	0.206801 %	|	0.082 %	0.259 %	0.1748 %	0.566 %	0.4939 %	0.36376 %	69.94509696960449
800	0.4	16	|	110	-1	squared_l2
0.02 %	0.0418 %	0.09289 %	0.204519 %	|	0.081 %	0.258 %	0.1736 %	0.561 %	0.4908 %	0.36004 %	67.1839714050293
800	0.4	16	|	130	-1	squared_l2
0.02 %	0.0416 %	0.09256 %	0.203349 %	|	0.081 %	0.256 %	0.1729 %	0.561 %	0.4891 %	0.3584 %	80.23762702941895
800	0.4	16	|	150	-1	squared_l2
0.02 %	0.0415 %	0.09226 %	0.202318 %	|	0.081 %	0.254 %	0.1719 %	0.56 %	0.4873 %	0.35681 %	94.37227249145508
800	0.4	16	|	170	-1	squared_l2
0.02 %	0.0414 %	0.09201 %	0.201618 %	|	0.081 %	0.254 %	0.1719 %	0.56 %	0.4858 %	0.35579 %	77.23593711853027
800	0.4	16	|	200	-1	squared_l2
0.02 %	0.0414 %	0.09192 %	0.200946 %	|	0.081 %	0.253 %	0.1717 %	0.56 %	0.4845 %	0.35482 %	104.70938682556152
800	0.4	16	|	220	-1	squared_l2
0.02 %	0.0414 %	0.09182 %	0.200665 %	|	0.081 %	0.252 %	0.1711 %	0.559 %	0.4841 %	0.35426 %	109.89975929260254
800	0.4	16	|	250	-1	squared_l2
0.02 %	0.0414 %	0.09177 %	0.2003 %	|	0.081 %	0.252 %	0.171 %	0.559 %	0.4831 %	0.35361 %	89.88761901855469
800	0.4	16	|	310	-1	squared_l2
0.02 %	0.0414 %	0.09173 %	0.199874 %	|	0.081 %	0.251 %	0.1709 %	0.559 %	0.4826 %	0.35303 %	128.84092330932617
800	0.4	16	|	400	-1	squared_l2
0.02 %	0.0414 %	0.09169 %	0.199633 %	|	0.081 %	0.251 %	0.1709 %	0.558 %	0.4819 %	0.35264 %	116.89257621765137
800	0.4	16	|	500	-1	squared_l2
0.02 %	0.0414 %	0.09168 %	0.199519 %	|	0.081 %	0.251 %	0.1709 %	0.558 %	0.4819 %	0.35242 %	152.7082920074463
800	0.4	16	|	800	-1	squared_l2
0.02 %	0.0414 %	0.09168 %	0.19945 %	|	0.081 %	0.251 %	0.1709 %	0.558 %	0.4817 %	0.35229 %	188.10462951660156
800	0.55	256	|	1	-1	squared_l2
0.384 %	0.3582 %	0.30638 %	0.202404 %	|	0.422 %	0.422 %	0.3732 %	0.422 %	0.3732 %	0.30873 %	26.121854782104492
800	0.55	256	|	2	-1	squared_l2
0.522 %	0.515 %	0.45592 %	0.327923 %	|	0.599 %	0.599 %	0.5449 %	0.599 %	0.5449 %	0.46293 %	28.41925621032715
800	0.55	256	|	4	-1	squared_l2
0.637 %	0.6506 %	0.60468 %	0.475673 %	|	0.749 %	0.749 %	0.7034 %	0.749 %	0.7034 %	0.62213 %	39.00885581970215
800	0.55	256	|	8	-1	squared_l2
0.734 %	0.7532 %	0.73077 %	0.628328 %	|	0.873 %	0.873 %	0.8327 %	0.873 %	0.8327 %	0.76417 %	65.22703170776367
800	0.55	256	|	16	-1	squared_l2
0.788 %	0.8133 %	0.8205 %	0.760554 %	|	0.95 %	0.95 %	0.9194 %	0.95 %	0.9194 %	0.87527 %	67.49939918518066
800	0.55	256	|	25	-1	squared_l2
0.809 %	0.8377 %	0.85705 %	0.825598 %	|	0.976 %	0.976 %	0.9559 %	0.976 %	0.9559 %	0.92593 %	110.49628257751465
800	0.55	256	|	30	-1	squared_l2
0.813 %	0.8429 %	0.86676 %	0.845234 %	|	0.982 %	0.982 %	0.9649 %	0.982 %	0.9649 %	0.94082 %	103.61003875732422
800	0.55	256	|	35	-1	squared_l2
0.815 %	0.8467 %	0.87375 %	0.859881 %	|	0.987 %	0.987 %	0.9719 %	0.987 %	0.9719 %	0.95156 %	120.76592445373535
800	0.55	256	|	40	-1	squared_l2
0.815 %	0.8493 %	0.87885 %	0.87117 %	|	0.987 %	0.987 %	0.9765 %	0.987 %	0.9765 %	0.95971 %	123.41856956481934
800	0.55	256	|	45	-1	squared_l2
0.817 %	0.8512 %	0.88295 %	0.88021 %	|	0.99 %	0.99 %	0.9811 %	0.99 %	0.9811 %	0.96668 %	165.85063934326172
800	0.55	256	|	50	-1	squared_l2
0.818 %	0.8523 %	0.88583 %	0.88712 %	|	0.991 %	0.991 %	0.9836 %	0.991 %	0.9836 %	0.97167 %	152.65560150146484
800	0.55	256	|	55	-1	squared_l2
0.818 %	0.8539 %	0.88821 %	0.892862 %	|	0.991 %	0.991 %	0.9868 %	0.991 %	0.9868 %	0.97584 %	190.29664993286133
800	0.55	256	|	60	-1	squared_l2
0.818 %	0.8546 %	0.88985 %	0.897229 %	|	0.992 %	0.992 %	0.9881 %	0.992 %	0.9881 %	0.97883 %	191.27845764160156
800	0.55	256	|	65	-1	squared_l2
0.819 %	0.8552 %	0.89135 %	0.901027 %	|	0.993 %	0.993 %	0.9897 %	0.993 %	0.9897 %	0.98155 %	215.67630767822266
800	0.55	256	|	75	-1	squared_l2
0.82 %	0.8569 %	0.89381 %	0.906892 %	|	0.995 %	0.995 %	0.9926 %	0.995 %	0.9926 %	0.98578 %	209.32269096374512
800	0.55	256	|	90	-1	squared_l2
0.82 %	0.8587 %	0.8959 %	0.91261 %	|	0.995 %	0.995 %	0.9953 %	0.995 %	0.9953 %	0.98989 %	237.17665672302246
800	0.55	256	|	110	-1	squared_l2
